XID,Project Name,City,Magicbricks.com Link
r386756,Mantra Mirari,Pune East,https://www.magicbricks.com/mantra-mirari-mundhwa-pune-pdpid-4d4235333237303239
r415664,Shri Highline Fortune,Indore,https://www.magicbricks.com/highline-fortune-bhawrasla-indore-pdpid-4d4235343137313637
r373829,Greenbay Golf Village,Greater Noida,https://www.magicbricks.com/greenbay-golf-village-yamuna-expressway-greater-noida-pdpid-4d4235303130323838
r399656,Risinia The Twinz,Hyderabad,https://www.magicbricks.com/risinia-the-twinz-bachupally-hyderabad-pdpid-4d4235333339363837
r5366,Shree Siddheshwar Nagar 2,Nagpur,https://www.magicbricks.com/shree-siddheshwar-nagar-2-wela-harichandra-nagpur-pdpid-4d4235323631343731
r396981,Park View Tower,Durgapur,https://www.magicbricks.com/park-view-tower-bamunara-durgapur-pdpid-4d4235333934353037
r422149,SNN Estates Felicity,Bangalore North,https://www.magicbricks.com/snn-estates-felicity-rachenahalli-bangalore-pdpid-4d4235343139303939
r305417,Amrutha Platinum Towers,Bangalore East,https://www.magicbricks.com/amrutha-platinum-towers-whitefield-bangalore-pdpid-4d4235313335363439
r402578,SS Kiavasa,Gurgaon,https://www.magicbricks.com/ss-kiavasa-sector-83-gurgaon-pdpid-4d4235343233303439
r405191,Akshita Golden Breeze 4,Hyderabad,https://www.magicbricks.com/akshita-golden-breeze-4-maheshwaram-hyderabad-pdpid-4d4235333232333533
r395313,GK Triad,Secunderabad,https://www.magicbricks.com/gks-triad-yapral-hyderabad-pdpid-4d4235333333353537
r409222,Sunrise Meadows,Kolkata West,https://www.magicbricks.com/sureka-sunrise-meadows-howrah-kolkata-pdpid-4d4235343136383131
r421123,Sri Garudadri Gardens,Bangalore South,https://www.magicbricks.com/garudadri-gardens-kengeri-bangalore-pdpid-4d4235343138363033
r419026,AIGIN Royal Park,Ghaziabad,https://www.magicbricks.com/aigin-royal-park-nh-24-ghaziabad-pdpid-4d4235343138383031
r1080,Emaar Palm Gardens,Gurgaon,https://www.magicbricks.com/emaar-palm-gardens-sector-83-gurgaon-pdpid-4d4235303232343737
r423661,Primark Northwave,Hyderabad,https://www.magicbricks.com/primark-north-wave-bahadurpally-hyderabad-pdpid-4d4235343139333835
r427298,Aura Vidha,Hyderabad,https://www.magicbricks.com/aura-vidha-kondapur-hyderabad-pdpid-4d4235343232373439
r315153,MICL Aaradhya Highpark,Mira Bhayandar,https://www.magicbricks.com/micl-aaradhya-high-park-mira-road-mumbai-pdpid-4d4235313138303237
r406038,Shaligram West,Vadodara,https://www.magicbricks.com/shaligram-west-bhayli-vadodara-pdpid-4d4235343233353131
r428320,Shyam Ananta,Nasik,https://www.magicbricks.com/shyam-ananta-indira-nagar-nashik-pdpid-4d4235343235303835
r416455,Cordial Achutham,Trivandrum,https://www.magicbricks.com/cordial-deepam-sastamangalam-trivandrum-pdpid-4d4235343235343637
r180629,VTP Bhagyasthan,Pune West,https://www.magicbricks.com/vtp-bhagyasthan-talegaon-dabhade-pune-pdpid-4d4235303736313134
r137319,Mansarovar Residency,Navi Mumbai,https://www.magicbricks.com/kiran-mansarovar-residency-shilphata-thane-pdpid-4d4235303933363233
r414339,Experion Elements,Noida,https://www.magicbricks.com/experion-elements-sector-45-noida-pdpid-4d4235343230323835
r376342,Srishti  Namaah,Mira Bhayandar,https://www.magicbricks.com/kalpataru-srishti-namaah-mira-road-mumbai-pdpid-4d4235333239303535
r383359,Siddha Happyville,Jaipur,https://www.magicbricks.com/siddha-happyville-phase-ii-ajmer-road-jaipur-pdpid-4d4235333831383435
r388670,Kalyans Skyway 9,Hyderabad,https://www.magicbricks.com/kalyan-skyway-9-narsingi-hyderabad-pdpid-4d4235333932313339
r57026,M1 Terra Alegria,Bangalore East,https://www.magicbricks.com/m1-terra-alegria-whitefield-bangalore-pdpid-4d4235303431353535
r309485,Chitrakut Heights Phase 2,Kolkata East,https://www.magicbricks.com/neelkanth-chitrakut-heights-new-town-kolkata-pdpid-4d4235313137323633
r427303,Escon Panache Premium villas,Greater Noida,https://www.magicbricks.com/escon-panache-tilpata-karanwas-greater-noida-pdpid-4d4235343139383535
r9958,SS Infinitus,Indore,https://www.magicbricks.com/ss-infinitus-nipania-indore-pdpid-4d4235303730383438
r396840,Pride SOHO,Pune North,https://www.magicbricks.com/pride-gateway-baner-pune-pdpid-4d4235303838303837
r409805,Hiranandani Woodspring,Thane Outskirts,https://www.magicbricks.com/bharat-bhoir-park-kalyan-west-beyond-thane-pdpid-4d4235323230323931
r438049,SS Camasa,Gurgaon,https://www.magicbricks.com/ss-camasa-sector-90-gurgaon-pdpid-4d4235343236343731
r374899,Trident Embassy Reso,Greater Noida,https://www.magicbricks.com/trident-embassy-reso-noida-extension-greater-noida-pdpid-4d4235323332373831
r418968,Queens Necklace,Navi Mumbai,https://www.magicbricks.com/metro-queens-necklace-kharghar-navi-mumbai-pdpid-4d4235313533373339
r4462,ABA Cherry County,Greater Noida,https://www.magicbricks.com/aba-cherry-county-noida-extension-noida-pdpid-4d4235303031323530
r424323,Codename Triumph,Central Mumbai,https://www.magicbricks.com/codename-triumph-tower-1-bhandup-west-mumbai-pdpid-4d4235343230343733
r214597,Pramod Rajshree Plaza,Nagpur,https://www.magicbricks.com/pramod-rajshree-plaza-khamla-nagpur-pdpid-4d4235323634313139
r372971,Sri Kamatchi Apartments,Coimbatore,https://www.magicbricks.com/mrk-sri-kamatchi-apartment-saravanampatti-coimbatore-pdpid-4d4235333332333031
r429483,Sunlit Urbana Green City,Panchkula,https://www.magicbricks.com/urbana-green-city-sector-16-panchkula-pdpid-4d4235343234303339
r418384,Aparna Sarovar Towers,Hyderabad,https://www.magicbricks.com/aparna-sarovar-towers-nallagandla-hyderabad-pdpid-4d4235343233343637
r429979,Mokshaa Highway Pride,Hyderabad,https://www.magicbricks.com/brindavan-parkway-avenue-gandi-maisamma-hyderabad-pdpid-4d4235313230383231
r431965,Gaur NYC Residences,Ghaziabad,https://www.magicbricks.com/gaur-nyc-residences-wave-city-ghaziabad-pdpid-4d4235343233313731
r49948,Pratham Plaza,Vadodara,https://www.magicbricks.com/pratham-plaza-akota-vadodara-pdpid-4d4235303238323935
r324441,Happy Homes V,Kolkata South,https://www.magicbricks.com/vishnu-happy-homes-v-narendrapur-kolkata-pdpid-4d4235313231373937
r381026,Dinesh Auric,Hyderabad,https://www.magicbricks.com/dinesh-auric-bachupally-hyderabad-pdpid-4d4235323832323639
r419206,PS Jade Grove,Kolkata Central,https://www.magicbricks.com/ps-jade-grove-entally-kolkata-pdpid-4d4235343137393639
r419798,Today Saubhagyam,Navi Mumbai,https://www.magicbricks.com/saubhagyam-panvel-navi-mumbai-pdpid-4d4235343230343131
r378943,Urbanrise on Cloud 33,Hyderabad,https://www.magicbricks.com/urbanrise-on-cloud-33-bachupally-hyderabad-pdpid-4d4235333234333131
r413358,Urbanrise The World of Joy,Hyderabad,https://www.magicbricks.com/urbanrise-the-world-of-joy-miyapur-miyapur-hyderabad-pdpid-4d4235343133333135
r429473,VGN Aspire Gardens,Chennai North,https://www.magicbricks.com/vgn-aspire-gardens-avadi-chennai-pdpid-4d4235343235383435
r389274,Pearl Queens Park,Chennai South,https://www.magicbricks.com/pearl-queens-park-medavakkam-chennai-pdpid-4d4235333235373733
r403725,Bhawani Inara,Kolkata East,https://www.magicbricks.com/bhawani-inara-new-town-kolkata-pdpid-4d4235333935343931
r271087,Devaloke Sonar City,Kolkata South,https://www.magicbricks.com/devaloke-sonar-city-garia-kolkata-pdpid-4d4235303931303938
r383708,Aparna Zenon,Hyderabad,https://www.magicbricks.com/aparna-zenon-puppalaguda-hyderabad-pdpid-4d4235333234393831
r404651,Sunshine Green City,Kolkata East,https://www.magicbricks.com/nitu-sunshine-green-city-rajarhat-kolkata-pdpid-4d4235333733333839
r420338,Capital Royal Casa,Dehradun,https://www.magicbricks.com/doon-capital-royal-casa-general-mahadev-singh-road-dehradun-pdpid-4d4235343138343533
r100595,Goel Ganga Legend County,Pune West,https://www.magicbricks.com/goel-ganga-legend-county-bavdhan-pune-pdpid-4d4235303831313939
r417658,Shubham Aditya Villa,Jaipur,https://www.magicbricks.com/aditya-villa-jagatpura-jaipur-pdpid-4d4235343231373635
r423722,Sahu City Phase 2,Lucknow,https://www.magicbricks.com/sahu-city-phase-2-sultanpur-road-lucknow-pdpid-4d4235343139333933
r417863,GP Homes The Breeze Way,Chennai North,https://www.magicbricks.com/gp-homes-the-breeze-way-menambedu-chennai-pdpid-4d4235343138313135
r422559,Empire Township,Chennai South,https://www.magicbricks.com/empire-estate-siruseri-chennai-pdpid-4d4235333639323833
r290979,Orilite Lifespaces Riddhi Siddhi Residency,Kota,https://www.magicbricks.com/orilite-riddhi-siddhi-residency-rajiv-gandhi-nagar-kota-pdpid-4d4235323531333031
r269844,Anukampa Sky Lounges,Jaipur,https://www.magicbricks.com/anukampa-sky-lounges-mansarovar-extension-jaipur-pdpid-4d4235313234343737
r341813,Ivy County,Noida,https://www.magicbricks.com/ivy-county-sector-75-noida-pdpid-4d4235313236393639
r6356,Keltech Kumar Imperial Greens,Greater Noida,https://www.magicbricks.com/keltech-kumar-imperial-greens-noida-extension-greater-noida-pdpid-4d4235343232373635
r409753,Godrej Tropical Isle,Noida,https://www.magicbricks.com/godrej-tropical-isle-sector-146-noida-pdpid-4d4235343136323937
r346761,Pardos Okas Residency,Lucknow,https://www.magicbricks.com/okas-residency-sushant-golf-city-lucknow-pdpid-4d4235313839303838
r383881,Parijaat Residency,Lucknow,https://www.magicbricks.com/parijaat-residency-faizabad-road-lucknow-pdpid-4d4235333234383837
r397824,Larica Green Hamlet 2,Guwahati,https://www.magicbricks.com/larica-green-hamlet-ii-bongra-kamrup-pdpid-4d4235333638383537
r382554,DN Pallaciya,Bhubaneswar,https://www.magicbricks.com/dn-pallaciya-sundarpur-bhubaneswar-pdpid-4d4235333235363333
r392369,DSR Highland Greenz,Bangalore East,https://www.magicbricks.com/dsr-highland-greenz-sarjapur-road-bangalore-pdpid-4d4235333333383131
r425507,DS Max Sky Blossom,Bangalore South,https://www.magicbricks.com/ds-max-sky-blossom-begur-bangalore-pdpid-4d4235343139383531
r428945,Nawah Emporio,Bhubaneswar,https://www.magicbricks.com/nawah-9-emporio-raghunathpur-bhubaneswar-pdpid-4d4235343232363431
r404772,Central Park The Orchard,Gurgaon,https://www.magicbricks.com/central-park-the-orchard-sohna-sector-32-gurgaon-pdpid-4d4235343034333833
r385704,Shree Luxurio 75 Residences,Hyderabad,https://www.magicbricks.com/shree-kamla-luxurio-75-residences-kondapur-hyderabad-pdpid-4d4235333838333633
r422685,Aparna Sunstone,Hyderabad,https://www.magicbricks.com/aparna-sunstone-gopanapalli-hyderabad-pdpid-4d4235343234383435
r407088,One World Phase 1,Aurangabad,https://www.magicbricks.com/my-world-phase-2-chikhalnthana-aurangabad-pdpid-4d4235313635383633
r262382,Shiv Kailasa,Nagpur,https://www.magicbricks.com/om-shivam-shiv-kailasa-mihan-nagpur-pdpid-4d4235313332393637
r410960,Cordial Dev,Trivandrum,https://www.magicbricks.com/cordial-dev-kazhakkottam-trivandrum-pdpid-4d4235343136313339
r418262,Nishija Akshita Eastern Meadows,Hyderabad,https://www.magicbricks.com/nishija-akshita-eastern-meadows-ghatkesar-hyderabad-pdpid-4d4235343137353533
r425898,Sobha Aranya,Gurgaon,https://www.magicbricks.com/sobha-aranya-phase-1-sector-80-gurgaon-pdpid-4d4235343230393637
r4398,Kashish Manor One,Gurgaon,https://www.magicbricks.com/manor-one-kashish-sector-111-gurgaon-pdpid-4d4235303231333039
r398549,DN Fairytale Extension,Bhubaneswar,https://www.magicbricks.com/dn-fairytale-extension-madanpur-bhubaneswar-pdpid-4d4235333630353531
r428300,Adore The Select Premia,Gurgaon,https://www.magicbricks.com/the-select-premia-sector-77-gurgaon-pdpid-4d4235343231373933
r434888,Rudraksh Towers,Central Mumbai,https://www.magicbricks.com/rudraksh-apartment-vile-parle-east-mumbai-pdpid-4d4235303638363333
r265243,Suraj The Palette,South Mumbai,https://www.magicbricks.com/suraj-the-palette-dadar-west-mumbai-pdpid-4d4235303937303339
r268533,ARG Ananta Westway,Jaipur,https://www.magicbricks.com/arg-ananta-ii-ajmer-road-jaipur-pdpid-4d4235343235323837
r386092,9 PBR,Navi Mumbai,https://www.magicbricks.com/mistri-9-pbr-nerul-navi-mumbai-pdpid-4d4235333238353837
r273879,Arihant Abode,Greater Noida,https://www.magicbricks.com/arihant-abode-noida-extension-greater-noida-pdpid-4d4235303939363339
r413714,Kolte 24K Manor,Pune West,https://www.magicbricks.com/kolte-patil-24k-manor-pimple-nilakh-pune-pdpid-4d4235343136353933
r74427,Atmosphere O2,Central Mumbai,https://www.magicbricks.com/the-wadhwa-atmosphere-o2-mulund-west-mumbai-pdpid-4d4235313237323433
r414839,Patteeswarar Paradise Magizham,Coimbatore,https://www.magicbricks.com/patteeswarar-paradise-maghizham-singanallur-coimbatore-pdpid-4d4235343137303237
r334015,Conscient Elevate,Gurgaon,https://www.magicbricks.com/conscient-elevate-sector-59-gurgaon-pdpid-4d4235313234383339
r306221,JRC Palladio,Bangalore East,https://www.magicbricks.com/jrc-palladio-sarjapur-road-bangalore-pdpid-4d4235313231353735
r125349,Modi Golden County Annexe,Secunderabad,https://www.magicbricks.com/modi-golden-county-rampally-hyderabad-pdpid-4d4235303732383434
r245177,Shree Sadan 17,Ahmedabad West,https://www.magicbricks.com/shree-sadan-17-vasna-ahmedabad-pdpid-4d4235343039303039
r433626,GD Chitrakoot Apartment,South Delhi,https://www.magicbricks.com/chitrakoot-dham-dwarka-sector-19-new-delhi-pdpid-4d4235303131333731
r427454,SJRS Infracity,Varanasi,https://www.magicbricks.com/sjrs-infracity-raja-talab-varanasi-pdpid-4d4235343232353439
r274711,Renaissance Reserva,Bangalore North,https://www.magicbricks.com/renaissance-reserva-jalahalli-bangalore-pdpid-4d4235313239343837
r400435,CRC Joyous,Greater Noida,https://www.magicbricks.com/crc-joyous-techzone-4-greater-noida-pdpid-4d4235333631343737
r430268,Raheja Lunaris,Navi Mumbai,https://www.magicbricks.com/raheja-lunaris-juinagar-navi-mumbai-pdpid-4d4235343232373737
r271059,Aastha Nest,Coimbatore,https://www.magicbricks.com/aastha-nest-kovai-pudur-coimbatore-pdpid-4d4235333332393237
r354666,Nayak Golden Fields,Bangalore North,https://www.magicbricks.com/nayak-golden-fields-devanahalli-bangalore-pdpid-4d4235333039323737
r1561,G99,Gurgaon,https://www.magicbricks.com/g99-sector-99-gurgaon-pdpid-4d4235303130353339
r3330,Bellevue Vieraaa by Davda Infra,Ahmedabad South,https://www.magicbricks.com/bellevue-vieraaa-bavla-ahmedabad-pdpid-4d4235303232383538
r431257,Vamana Arvindam,Chandigarh,https://www.magicbricks.com/vamana-arvindam-zirakpur-chandigarh-pdpid-4d4235343233363039
r433161,Grand Sapphire,Patna,https://www.magicbricks.com/grand-sapphire-ram-krishna-puram-patna-pdpid-4d4235343231393539
r423077,Millennium Antara,Surat,https://www.magicbricks.com/millennium-antara-vesu-surat-pdpid-4d4235343235353837
r434533,D Pal Apartments,North Goa,https://www.magicbricks.com/d-pal-opal-suites-calangute-goa-pdpid-4d4235343234333131
r317985,The Icon by Risland,Thane,https://www.magicbricks.com/the-icon-by-risland-dhokali-thane-pdpid-4d4235313339373033
r412072,Oceanus White Meadows,Bangalore South,https://www.magicbricks.com/oceanus-white-meadows-anjanapura-bangalore-pdpid-4d4235343137333931
r312287,Anuhar Rami Reddy Towers,Hyderabad,https://www.magicbricks.com/anuhar-rami-reddy-towers-alkapur-township-hyderabad-pdpid-4d4235313232373731
r431486,Kappa Aamar Bari,Kolkata East,https://www.magicbricks.com/aamar-bari-baruipur-kolkata-pdpid-4d4235303234363733
r390137,Tulip Monsella,Gurgaon,https://www.magicbricks.com/tulip-monsella-sector-53-gurgaon-pdpid-4d4235333332313237
r326117,Happy Homes 2 0,Varanasi,https://www.magicbricks.com/happy-homes-2.0-lalpur-varanasi-pdpid-4d4235313838353230
r434000,Neco Park Central,Pune East,https://www.magicbricks.com/vasupujya-neco-park-central-kharadi-pune-pdpid-4d4235343234333035
r435267,Rohra Platinum,Kolkata Central,https://www.magicbricks.com/kochar-platinum-madhyam-gram-kolkata-pdpid-4d4235333839313035
r405334,Lodhi Kasturi Milestone,Bhopal,https://www.magicbricks.com/kasturi-milestone-awadhpuri-bhopal-pdpid-4d4235343032393937
r416387,Wildernest at SP Kingston,Pune East,https://www.magicbricks.com/shapoorji-pallonji-wildernest-at-sp-kingstown-shewalewadi-pune-pdpid-4d4235343137353339
r368807,Vivanta Next,Pune West,https://www.magicbricks.com/shree-sonigara-vivanta-next-tathawade-pune-pdpid-4d4235333934363835
r81486,7 Plumeria Drive,Pune West,https://www.magicbricks.com/bhandari-7-plumeria-drive-punawale-pune-pdpid-4d4235303732373533
r396862,Swarit,Vapi,https://www.magicbricks.com/swarit-chala-vapi-pdpid-4d4235333333383239
r297921,Morya,Kolkata South,https://www.magicbricks.com/morya-phase-2-tollygunge-kolkata-pdpid-4d4235343230373635
r9704,Gopalan Olympia,Bangalore West,https://www.magicbricks.com/gopalan-olympia-mysore-road-bangalore-pdpid-4d4235303330363237
r337671,Aditya Athena,Hyderabad,https://www.magicbricks.com/aditya-athena-shaikpet-hyderabad-pdpid-4d4235313237343931
r6576,Sanghvi S3  Ecocity,Mira Bhayandar,https://www.magicbricks.com/sanghvi-ecocity-mira-road-mumbai-pdpid-4d4235303733323532
r412305,Vindhya Sparsh,Kolkata South,https://www.magicbricks.com/vindhya-sparsh-rajpur-kolkata-pdpid-4d4235333934303033
r398997,Lovely Homes Greenfield Colony,Faridabad,https://www.magicbricks.com/lovely-homes-greenfield-colony-faridabad-pdpid-4d4235303832353636
r370278,Twin Towers by Namishree,Hyderabad,https://www.magicbricks.com/namishree-bps-twin-towers-saidabad-hyderabad-pdpid-4d4235313839323430
r374119,Mahindra Happinest Tathawade,Pune West,https://www.magicbricks.com/mahindra-happinest-tathawade-tathawade-pune-pdpid-4d4235323239393535
r424237,MTM Silver City,Durgapur,https://www.magicbricks.com/silver-city-andal-durgapur-pdpid-4d4235333333303737
r2878,BPTP Astaire Gardens,Gurgaon,https://www.magicbricks.com/bptp-astaire-gardens-sector-70a-gurgaon-pdpid-4d4235303031313136
r424460,M3M Mansion,Gurgaon,https://www.magicbricks.com/m3m-mansion-sector-113-gurgaon-pdpid-4d4235343139383537
r399608,DAC Manapark,Chennai South,https://www.magicbricks.com/dac-manapark-manapakkam-chennai-pdpid-4d4235343131393231
r433160,Serene 11,Vadodara,https://www.magicbricks.com/serene-county-kalali-vadodara-pdpid-4d4235303938343537
r393034,Gowthami Valley View,Visakhapatnam,https://www.magicbricks.com/gowthami-valley-view-kondagangupudi-vizianagaram-pdpid-4d4235333333343237
r433861,SKA Divine,Ghaziabad,https://www.magicbricks.com/ska-divine-wave-city-ghaziabad-pdpid-4d4235343234313931
r401861,Geetais The Palm,Nagpur,https://www.magicbricks.com/palm-city-wardha-road-nagpur-pdpid-4d4235303336353639
r421069,Dream Aspire,Western Mumbai,https://www.magicbricks.com/dream-aspire-andheri-west-mumbai-pdpid-4d4235343232303439
r419028,Goldenkey Meraki,Hyderabad,https://www.magicbricks.com/goldenkey-meraki-ameenpur-hyderabad-pdpid-4d4235333333303035
r380877,Avni Homes Nirvana,Kochi,https://www.magicbricks.com/nirvana-kakkanad-kochi-pdpid-4d4235343136383137
r393052,DSR Skymarq,Hyderabad,https://www.magicbricks.com/skymarq-by-dsr-puppalaguda-hyderabad-pdpid-4d4235333838343433
r431532,Kalpataru Advay,Western Mumbai,https://www.magicbricks.com/kalpataru-advay-borivali-west-mumbai-pdpid-4d4235343232383333
r373245,Express Astra,Greater Noida,https://www.magicbricks.com/express-astra-noida-extension-greater-noida-pdpid-4d4235323234343537
r393708,The Islands by Gaurs,Greater Noida,https://www.magicbricks.com/gaurs-the-islands-jaypee-greens-greater-noida-pdpid-4d4235333332373531
r276863,Mahimas Shubh Nilay,Jaipur,https://www.magicbricks.com/mahimas-shubh-nilay-ajmer-road-jaipur-pdpid-4d4235303933353935
r425355,Sophia Amelia,Kochi,https://www.magicbricks.com/sophia-amelia-edappally-kochi-pdpid-4d4235343231353633
r416504,Bricks Marvella,Hyderabad,https://www.magicbricks.com/bricks-marvella-tellapur-hyderabad-pdpid-4d4235343139333735
r384380,Sugam Prakriti,Kolkata South,https://www.magicbricks.com/sugam-prakriti-kamalgazi-kolkata-pdpid-4d4235333235383733
r15718,Navins Hillview Avenue,Chennai South,https://www.magicbricks.com/navins-hillview-avenue-thirumudivakkam-chennai-pdpid-4d4235303731323835
r390078,Utkal Reserve,Bhubaneswar,https://www.magicbricks.com/utkal-reserve-patrapada-bhubaneswar-pdpid-4d4235333332323531
r148571,Thanekar Civic,Thane Outskirts,https://www.magicbricks.com/bhagirathi-estate-kalyan-west-beyond-thane-pdpid-4d4235303730303037
r390049,Hivision Heights,Hyderabad,https://www.magicbricks.com/hivision-heights-kompally-hyderabad-pdpid-4d4235333334313535
r355806,Jayabharath Yoga Mudhra,Coimbatore,https://www.magicbricks.com/yoga-mudhra-chinnavedam-patti-coimbatore-pdpid-4d4235313635303831
r1646,Sagar Avenue 2,Western Mumbai,https://www.magicbricks.com/sagar-avenue-phase-ii-santacruz-east-mumbai-pdpid-4d4235303237323736
r429177,Atlantis Grand,Chandigarh,https://www.magicbricks.com/krishna-atlantis-grand-zirakpur-chandigarh-pdpid-4d4235343232333035
r323217,Steel Strips Towers,Chandigarh,https://www.magicbricks.com/sab-steel-strips-towers-dera-bassi-chandigarh-pdpid-4d4235323239323435
r411677,Ruheen Shree,Jaipur,https://www.magicbricks.com/ruheen-shree-jagatpura-jaipur-pdpid-4d4235343138333237
r378606,Darshanam Bliss,Vadodara,https://www.magicbricks.com/darshanam-bliss-tarsali-vadodara-pdpid-4d4235333035323439
r400428,The Banyan Tree Rosetta,Kolkata East,https://www.magicbricks.com/rosetta-new-town-kolkata-pdpid-4d4235333434323231
r385556,The Vue Residences,Hyderabad,https://www.magicbricks.com/raghuram-the-vue-residences-puppalaguda-hyderabad-pdpid-4d4235333237363635
r329835,SCC Blossom,Ghaziabad,https://www.magicbricks.com/scc-blossom-raj-nagar-extension-ghaziabad-pdpid-4d4235333235393135
r273521,Bhawani Heights,Patna,https://www.magicbricks.com/bhawani-heights-saguna-more-patna-pdpid-4d4235333939313039
r326299,VTP Township Codename Blue Waters,Pune West,https://www.magicbricks.com/vtp-blue-waters-mahalunge-pune-pdpid-4d4235313232393533
r167135,M2K Suites,South Delhi,https://www.magicbricks.com/m2k-suites-kailash-colony-new-delhi-pdpid-4d4235303131333233
r326115,Nirvana,Kolkata South,https://www.magicbricks.com/srijan-nirvana-em-bypass-kolkata-pdpid-4d4235313232373535
r407778,Skyline Imperia,Kolkata South,https://www.magicbricks.com/skyline-imperia-rajpur-sonarpur-kolkata-pdpid-4d4235333234323739
r418577,Superior Exotica,Navi Mumbai,https://www.magicbricks.com/superior-exotica-airoli-navi-mumbai-pdpid-4d4235343234393935
r401978,Twin Celestial by Ambesten Homes,Greater Noida,https://www.magicbricks.com/twin-celestial-noida-extension-greater-noida-pdpid-4d4235333235363937
r371964,Nyati Exuberance,Pune South,https://www.magicbricks.com/nyati-exuberance-i-undri-pune-pdpid-4d4235323137383733
r382672,Mahaavir Exotique,Navi Mumbai,https://www.magicbricks.com/mahaavir-exotique-kharghar-navi-mumbai-pdpid-4d4235333230333337
r1031,Marathon Nexzone,Navi Mumbai,https://www.magicbricks.com/marathon-nexzone-panvel-navi-mumbai-pdpid-4d4235303733363431
r389107,Govind Residency 1,Nagpur,https://www.magicbricks.com/bhavya-govind-residency-i-nara-nagpur-pdpid-4d4235343233393637
r334081,Provident Capella,Bangalore East,https://www.magicbricks.com/provident-capella-whitefield-bangalore-pdpid-4d4235313235313335
r271423,Rohra Galaxy,Kolkata East,https://www.magicbricks.com/rohra-galaxy-new-town-kolkata-pdpid-4d4235313431383035
r270301,Aakriti Miro,Hyderabad,https://www.magicbricks.com/aakriti-miro-nallagandla-hyderabad-pdpid-4d4235303938373335
r409341,Folium By Sumadhura Phase 2,Bangalore East,https://www.magicbricks.com/folium-by-sumadhura-phase-2-whitefield-bangalore-pdpid-4d4235343036313433
r430191,Adani Lushlands,Gurgaon,https://www.magicbricks.com/adani-lushlands-gwal-pahari-gurgaon-pdpid-4d4235343232363233
r428100,Avittam Adiyogi Thiruvanmiyur,Chennai South,https://www.magicbricks.com/avittam-adiyogi-thiruvanmiyur-chennai-pdpid-4d4235343233383139
r19674,Skytech Colours Avenue,Greater Noida,https://www.magicbricks.com/skytech-colours-avenue-noida-extension-greater-noida-pdpid-4d4235303730333633
r416277,Shreekhetra Greenpark,Bhubaneswar,https://www.magicbricks.com/shreekhetra-greenpark-patrapada-bhubaneswar-pdpid-4d4235343138393733
r18410,Experion The Westerlies,Gurgaon,https://www.magicbricks.com/experion-the-westerlies-sector-108-gurgaon-pdpid-4d4235323835333437
r395389,Signature Global City 63A,Gurgaon,https://www.magicbricks.com/signature-global-city-63a-sector-63a-gurgaon-pdpid-4d4235333333323633
r65774,Modi Edifice,Hyderabad,https://www.magicbricks.com/modi-edifice-bachupally-hyderabad-pdpid-4d4235313832353633
r213249,Godrej 101,Gurgaon,https://www.magicbricks.com/godrej-101-sector-79-gurgaon-pdpid-4d4235303834343632
r156477,Master Orchard Estate,Kolkata North,https://www.magicbricks.com/orchard-estate-madhyam-gram-kolkata-pdpid-4d4235303834343037
r403616,DS Max Shreshta,Bangalore North,https://www.magicbricks.com/ds-max-shresta-bellahalli-bangalore-pdpid-4d4235333933383933
r417989,Shreeji Elevate,Nasik,https://www.magicbricks.com/shreeji-elevate-indira-nagar-nashik-pdpid-4d4235343233363739
r423457,Shyama Icon,Vadodara,https://www.magicbricks.com/shyama-icon-sevasi-vadodara-pdpid-4d4235343139333937
r401774,Green Park City,Lucknow,https://www.magicbricks.com/ak-green-park-city-sultanpur-road-lucknow-pdpid-4d4235333933373435
r24770,HFL Presidency Estate,Bhiwadi,https://www.magicbricks.com/presidency-estate-alwar-bypass-road-bhiwadi-pdpid-4d4235303330343533
r390821,Paradise Sai World Dreams,Thane Outskirts,https://www.magicbricks.com/paradise-sai-world-dreams-dombivli-east-beyond-thane-pdpid-4d4235333332373737
r398157,Manorath 56,Vadodara,https://www.magicbricks.com/manorath-56-bhayli-vadodara-pdpid-4d4235343138303533
r385012,MVV Towers,Visakhapatnam,https://www.magicbricks.com/mvv-srinivasa-towers-seethammadhara-visakhapatnam-pdpid-4d4235313733323331
r227169,Doon Boulevard,Dehradun,https://www.magicbricks.com/d-d-doon-boulevard-mussoorie-road-dehradun-pdpid-4d4235313432323931
r1030,M3M Golfestate,Gurgaon,https://www.magicbricks.com/m3m-golf-estate-sector-65-gurgaon-pdpid-4d4235303230373936
r18616,Magus Vedantam Minaret,Ghaziabad,https://www.magicbricks.com/vedantam-minaret-indirapuram-ghaziabad-pdpid-4d4235303130393836
r411124,Jarry Emperio,Nagpur,https://www.magicbricks.com/the-empire-by-jarry-profit-&-r-sandesh-group-kadvi-chowk-nagpur-pdpid-4d4235333238323639
r349831,Gethome One,Kolkata South,https://www.magicbricks.com/gethome-one-sonarpur-kolkata-pdpid-4d4235323035333431
r425745,Vishal Eastern Front,Pune East,https://www.magicbricks.com/eastern-front-mundhwa-pune-pdpid-4d4235343234353733
r383398,Praneeth Kkrs Pranav Jaitra,Hyderabad,https://www.magicbricks.com/praneeth-kkrs-pranav-jaitra-hyder-nagar-hyderabad-pdpid-4d4235333234383533
r394347,Piya Castle,Guwahati,https://www.magicbricks.com/pragjyotish-piya-castle-chandmari-guwahati-pdpid-4d4235343231373437
