XID,Project Name,City,Squareyards.com Link
r414540,Sam Palm Olympia Phase 2,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/sam-palm-olympia-phase-ii/20759/project/floor-plans
r4382,Rustomjee La Vie,Thane,https://www.squareyards.com/thane-residential-property/rustomjee-la-vie/227859/project
r423612,Bramha Kailash Complex,Thane Outskirts,https://www.squareyards.com/projects-in-neral-navi-mumbai
r374312,Godrej Woods,Noida,https://www.squareyards.com/noida-residential-property/godrej-woods/30231/project
r382108,ATC Extension,Jamshedpur,https://www.squareyards.com/diamond-point-in-hyderabad-overview-93646
r403058,Aakar Millennium,Nasik,https://www.squareyards.com/projects-in-serene-meadows-nashik
r410309,Shalimar One World Valencia Towers,Lucknow,https://www.squareyards.com/lucknow-residential-property/shalimar-one-world-valencia-tower/228331/project/floor-plans
r427907,Brigade Insignia,Bangalore North,https://www.squareyards.com/bangalore-residential-property/brigade-parkside-north/10673/project/floor-plans
r432548,SS Square Swasthika,Chennai West,Not Found
r22804,Pareena Mi Casa,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/pareena-micasa/87893/project
r414404,Hallmark Floresta,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-hallmark-floresta-hyderabad
r141819,Baldota Thumbprint,Bangalore North,https://www.squareyards.com/sale/villas-in-north-bangalore-bangalore-between-1-crore-to-2-crore-for-sale
r395807,Praneeth Pranav Solitaire,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/praneeth-pranav-solitaire/112981/project
r370626,Risinia Skyon,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-risinia-skyon-hyderabad
r399693,Oswal Orchard Amritaya,Kolkata North,https://www.squareyards.com/kolkata-residential-property/oswal-orchard-amritaya/203031/project
r414547,Swargaseema S Suketana,Nalgonda,https://www.squareyards.com/hyderabad-residential-property/swargaseema-suketana/226882/project
r421811,Srijan Heights,Jamshedpur,https://www.squareyards.com/sale/resale-properties-in-srijan-optima-kolkata
r434574,Rising Homes at DXP 92,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-sare-crescent-parc-green-parc-gurgaon
r422868,DS Max Sky Samurai,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-samurai/244584/project
r388535,Abode M J Lakeview,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-abode-mj-lakeview-hyderabad
r433805,DS MAX Sky Sisira,Bangalore North,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-sisira/323726/project
r430628,Ushika Prothoma,Kolkata South,Not Found
r975,NCC Urban One,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/ncc-urban-one/4458/project
r414013,Artech Lattitude,Trivandrum,Not Found
r389744,Amrutdhara Housing Complex,Nasik,https://www.squareyards.com/projects-in-wadmukhwadi-pune
r438101,SG ITALIA An Italian Village,Amroha,Not Found
r438217,BB Utsav,Guwahati,https://www.squareyards.com/zirakpur-residential-property/sushma-metropol/113780/project
r437223,KSR Capital City,Guntur,https://www.squareyards.com/rent/property-for-rent-in-ksr-cordelia-bangalore
r375194,Sai Ramdas,Pune East,https://www.squareyards.com/manjri-budruk-in-pune-overview-2272
r389667,Godrej Ascend,Thane,https://www.squareyards.com/thane-residential-property/godrej-ascend/149018/project
r395388,Avant Heritage,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/avant-heritage/5907/project
r355666,Best Oriana,Dehradun,https://www.squareyards.com/sale/resale-properties-in-best-the-oriana-dehradun
r316505,Narayan Greenwoods,Vadodara,https://www.squareyards.com/projects-in-ellora-park-vadodara
r418213,Liffe Fest By Realmark,Kolkata South,Not Found
r391738,Sattva Aeropolis,Bangalore North,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-aeropolis/151032/project
r347961,Pallavi Gardenia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/pallavi-gardenia/103955/project
r426539,Aristo The Regal,Ahmedabad North,https://www.squareyards.com/vaishnodevi-circle-in-ahmedabad-overview-79349
r271481,Swayam City,Kolkata South,https://www.squareyards.com/new-launch-projects-in-joka-kolkata
r423659,Solitaire Vista 2,Ahmedabad North,https://www.squareyards.com/rental-900-sq-ft-office-space-in-avirat-silver-radiance-4/7721244
r393194,Sameera New Blossom,Chennai West,https://www.squareyards.com/sale/property-for-sale-in-thirumazhisai-chennai
r395174,Promax Dreamville Home,Bangalore North,https://www.squareyards.com/sale/property-for-sale-in-kothanur-bangalore
r408676,Vivaan Oliver,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/pacifica-north-enclave/4739/project/brochure
r402875,Dac Vilva,Chennai South,Not Found
r428520,Panora Hills at The Nature,Pune West,https://www.squareyards.com/projects-in-mukaiwadi-pune
r416158,Archana Signature,Udupi,https://www.squareyards.com/sale/resale-properties-in-signature-krishna-affinity-hyderabad
r419253,Aashray Eminent,Vadodara,https://www.squareyards.com/projects-in-habsiguda-hyderabad
r296319,Maitri Lake View,Ahmedabad North,https://www.squareyards.com/sale/resale-properties-in-maitri-planet-navi-mumbai
r409351,Artech Marvel,Trivandrum,Not Found
r380618,Sikhara Tranquil,Secunderabad,https://www.squareyards.com/sale/villas-for-sale-in-kapra-hyderabad
r325929,Royal Arcade Kondhwa,Pune South,https://www.squareyards.com/pune-residential-property/shiv-samruddhi/23156/project
r426565,Podar Avanta Heights,South Mumbai,https://www.squareyards.com/mumbai-residential-property/podar-avanta-heights/247115/project
r168271,Sheth Montana,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/sheth-montana/5386/project
r270058,Aishwaryam Hamara Abhimaan,Pune North,https://www.squareyards.com/pune-residential-property/sai-essen-aishwaryam-hamara-abhimaan/11335/project
r145261,Essen Raj Manohar Residency,Bhubaneswar,https://www.squareyards.com/projects-in-kasheli-thane
r420379,Golden Glory 101,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-ghatkesar-hyderabad
r391947,Ananyas AA Garden,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/rs-breeze-brindavanam/317352/project
r406898,Highline by AG Group,Ahmedabad West,https://www.squareyards.com/projects-in-gota-ahmedabad
r419140,Chamundeeswary Chang Royale,Chennai South,https://www.squareyards.com/chennai-residential-property/abhinav-kailash/247402/project
r330597,Signature Global Park,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-signature-global-park-4-and-5-gurgaon
r413420,Geethikas Ensconsia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/geethika-ensconsia/232364/project
r378617,Suchirindia The Tales of Greek,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/suchirindia-the-tales-of-greek/109005/project
r427386,Saamarth Twinland,Gandhinagar,https://www.squareyards.com/projects-in-koba-ahmedabad
r410741,Sattva Lake Ridge,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-sattva-lakeridge-hyderabad
r433849,Zenith,Navi Mumbai,https://www.squareyards.com/projects-in-sector-12-nerul-navi-mumbai
r743,Logix Blossom County,Noida,https://www.squareyards.com/noida-residential-property/logix-blossom-county/542/project
r428866,Joy Grand,Mohali,https://www.squareyards.com/sale/property-for-sale-in-sector-88-mohali
r398187,Harish Bhairav,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/nithya-gardens/318220/project/photos
r426470,Samarthya Excellence,Surat,https://www.squareyards.com/sale/independent-houses-in-jahangirpura-surat-between-20-lakhs-to-50-lakhs-for-sale
r391272,Sukra Majesticka Grande,Coimbatore,Not Found
r435900,Anaadih Shri Datta,Sindhudurg,Not Found
r437304,Samsara Ivana,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/adani-samsara-ivana/324662/project
r422862,Raymond The Address by GS,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/raymond-the-address-by-gs/244596/project
r402921,Kiran Swastik,Pune West,https://www.squareyards.com/pune-residential-property/kiran-swastik/210762/project
r336331,ATS Destinaire,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ats-destinaire/10912/project
r413990,Rohan Ekam,Pune West,https://www.squareyards.com/pune-residential-property/rohan-ekam/229491/project
r417100,Lodha Riservo,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-riservo/234355/project
r1363,Kolte Patil Life Republic,Pune West,https://www.squareyards.com/pune-residential-property/kolte-patil-life-republic/2187/project
r328277,Nirala Estate Phase 2,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/nirala-estate-ii/20617/project
r374315,Shalimar One World Valencia County,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-shalimar-one-world-valencia-county-lucknow
r428649,ADHYA,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/nithya-gardens/318220/project/photos
r418697,Provident Deansgate,Bangalore North,https://www.squareyards.com/projects-by-provident-housing-limited-in-bangalore
r418259,Rajapushpa Aurelia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-aurelia/234387/project
r395182,Sunshine Vihaan,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sunshine-vihaan/190396/project
r378131,M3M Soulitude,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-soulitude/106807/project
r430202,Ora Heights,Kolkata South,https://www.squareyards.com/sale/3-bhk-for-sale-in-kasba-kolkata
r430089,Parth Crown,Jaipur,https://www.squareyards.com/sale/3-bhk-for-sale-in-nirman-nagar-jaipur
r382844,RKN Carnation Hills,Solan,Not Found
r310237,Vajra Towers,Bhopal,https://www.squareyards.com/hyderabad-residential-property/vajra-nature-city/104072/project
r422569,Jains Central Park East,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/jain-central-park-east-and-rnk-capital-park/242170/project
r10130,ATS Pristine,Noida,https://www.squareyards.com/sale/resale-properties-in-ats-pristine-noida
r430372,Godrej River Crest,Pune East,https://www.squareyards.com/pune-residential-property/godrej-river-crest/306823/project
r383366,Kumar Codename Fireworks,Pune East,https://www.squareyards.com/sale/resale-properties-in-kumar-parc-residences-pune
r398755,Sahu Kalpana South Avenue,Lucknow,https://www.squareyards.com/projects-by-sahu-landmark-in-lucknow
r387488,Radhey Raaga,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/radhey-raaga/129796/project
r345245,Alcove New Kolkata Sangam,Hooghly,https://www.squareyards.com/kolkata-residential-property/alcove-new-kolkata-sangam/111379/project
r412011,Nahar Jasoda,Chennai Central,https://www.squareyards.com/projects-by-nahar-foundations-in-chennai
r399516,Prominent Chourasia Revanta,Bangalore East,https://www.squareyards.com/projects-by-prominent-infra-in-bangalore
r379240,Provident Sunworth City,Bangalore West,https://www.squareyards.com/bangalore-residential-property/provident-sunworth/1606/project
r393143,Natural Aqua Waves,Kolkata East,https://www.squareyards.com/sale/2-bhk-for-sale-in-new-town-kolkata
r395307,Merlin Avana,Kolkata South,https://www.squareyards.com/kolkata-residential-property/merlin-avana/171108/project
r401373,MP Rudra,Chennai South,https://www.squareyards.com/guwahati-residential-property/dishant-tower/309974/project
r424098,Modern Spaaces Engrace Vista,Bangalore East,https://www.squareyards.com/bangalore-residential-property/modern-engrace-vista/245808/project/floor-plans
r433621,Sumeru Enclave,Dehradun,https://www.squareyards.com/sale/resale-properties-in-sumeru-eastern-arc-dehradun
r411745,Anuhar Gautami Heights,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/anuhar-gautami-heights/227790/project
r409407,Pride Purple 2,Nagpur,https://www.squareyards.com/pune-residential-property/pride-purple-topaz-park/2299/project/floor-plans
r401563,Officers Enclave,Nagpur,https://www.squareyards.com/greater-noida-residential-property/tata-steel-officers-enclave/88372/project
r420447,Shalimar Altius,Mangalore,https://www.squareyards.com/sale/properties-for-sale-in-hyderabad-under-2-crore
r25914,Ametek Doon Square,Dehradun,https://www.squareyards.com/sale/resale-properties-in-supertech-doon-square-dehradun
r407861,Casa Havana by Zaramount,North Goa,Not Found
r422695,Vishwa The Butterfly,Pune North,https://www.squareyards.com/pune-residential-property/four-northend-tower/113395/project
r428567,Polaris Callisto,Ahmedabad North,https://www.squareyards.com/projects-in-bhat-ahmedabad
r114901,Pethkar Siyona,Pune West,https://www.squareyards.com/pune-residential-property/pethkar-siyona/22660/project
r427901,Zahause Essencia,Siddipet District,Not Found
r384377,Pramukh Aristo,Vapi,https://www.squareyards.com/mumbai-residential-property/runwal-timeless/104724/project
r420359,The Avenue Milestone,Nasik,https://www.squareyards.com/sale/resale-properties-in-milestone-32nd-avenue-gurgaon
r426136,Oas Sonar Gaon Phase 2,Kolkata South,Not Found
r431513,Unifra Mysa Villas,Chennai South,Not Found
r415825,Purti The Varanda,Kolkata North,https://www.squareyards.com/kolkata-residential-property/purti-the-varanda/231906/project
r417396,Hiliving Pristine Signature Villas,Chennai North,https://www.squareyards.com/projects-by-mantri-in-chennai
r339427,Rishi Pranaya,Kolkata East,https://www.squareyards.com/kolkata-residential-property/rishi-pranaya-phase-i/11370/project
r337685,Sharvani Sree Hemadurga Paradise,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-sharvani-sree-hemadurga-paradise-hyderabad
r393562,Polaris Casarica,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/rehvassa-sofitel/248462/project
r424561,Prajay Virgin County Phase 2,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-prajay-virgin-county-villas-hyderabad
r380872,Modi Esteem,Hyderabad,https://www.squareyards.com/sale/lands-for-sale-in-bachupally-hyderabad
r396679,Jupiter Homes,Bangalore East,https://www.squareyards.com/bangalore-residential-property/jupiter-homes/207075/project
r334009,Modi Lake View,Hyderabad,https://www.squareyards.com/sale/property-for-sale-in-lakshmiguda-hyderabad
r920,Lodha World Towers,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-world-one/2801/project
r429185,Narmada residency,Nagpur,https://www.squareyards.com/pune-residential-property/kotibhaskar-gomati-narmada-chsl/233911/project
r412547,Seasons Green,Thane Outskirts,https://www.squareyards.com/projects-in-bapgaon-thane
r7740,Dipti Sky City,Thane Outskirts,https://www.squareyards.com/projects-in-pale-gaon-thane
r371903,Shantam Nirvanta,Vadodara,https://www.squareyards.com/sale/1-bhk-for-sale-in-surat
r428296,Blueroof Sylva,Pune West,https://www.squareyards.com/pune-residential-property/ss-blueroof-sylva/248126/project
r410631,M3M The Cullinan,Noida,https://www.squareyards.com/noida-residential-property/m3m-the-cullinan/224290/project
