XID,Project Name,City,Squareyards.com Link
r367203,Virat Krishnav,Jaipur,https://www.squareyards.com/jaipur-residential-property/virat-krishnav/101436/project
r384098,Roseate Homes,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/roseate-homes/111631/project
r430690,Emperium Premio,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emperium-premio/307110/project
r418789,Bhartiya Nikoo Homes 5,Bangalore North,https://www.squareyards.com/bangalore-residential-property/bhartiya-city-nikoo-homes-5/235765/project
r420123,Shiva Sai Lavista,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/shiva-lavista/237210/project
r434519,Ananda The Legacey,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/ananda-the-legacey/307555/project
r386988,Skandaavani Spirit of One,Bangalore East,https://www.squareyards.com/bangalore-residential-property/skandaavani-spirit-of-one/123780/project
r353990,Gurukul Heights,Kolkata East,https://www.squareyards.com/kolkata-residential-property/gurukul-heights/223244/project
r373118,Incor Lake City,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/incor-live-by-lake/30182/project
r302349,S B Temple Tree,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sb-temple-tree/109959/project
r413623,Swarga Sirulaseema II,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/swargaseema-suketana/226882/project
r263209,Sattva Anugraha,Bangalore West,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-anugraha/10140/project
r220089,Ratan Orbit,Kanpur,https://www.squareyards.com/kolkata-residential-property/orbit-sky-gardens/5038/project
r404003,Paranjape Misty Greens,Pune West,https://www.squareyards.com/pune-residential-property/paranjape-misty-greens/221668/project
r319475,Adani Atelier Greens,Pune East,https://www.squareyards.com/pune-residential-property/adani-atelier-greens/10656/project
r427849,Radhekrishna Vrindavann 1,Udaipur,https://www.squareyards.com/noida-residential-property/radha-krishna-chs-sector-74/249349/project
r34968,North Grande,Kolkata North,https://www.squareyards.com/kolkata-residential-property/mounthill-north-grande/4888/project
r421126,Ruby Arcadia,Chennai South,https://www.squareyards.com/chennai-residential-property/ruby-villa/76677/project
r413802,Avadh Elite,Nasik,https://www.squareyards.com/noida-residential-property/elite-golf-green/755/project
r403366,DS Max Samyak,Bangalore West,https://www.squareyards.com/bangalore-residential-property/ds-max-samyak/217412/project
r422802,Aarna Anantam,Vadodara,https://www.squareyards.com/ahmedabad-residential-property/vinayak-shagun-10/250480/project
r419935,Vista Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-vista-residences/237277/project
r333811,ATS Nobility,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ats-nobility/10909/project
r379247,SVN Bay Parck Beachfront Plots and Villas,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/svn-bay-parck-beachfront/225259/project
r412144,Hiliving Royal Evita,Chennai North,https://www.squareyards.com/chennai-residential-property/hi-living-evita/227042/project
r426589,DLF Privana West,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-privana-west/247372/project
r270729,ATS Rhapsody,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ats-rhapsody/8676/project
r423663,Mahindra Codename Crown,Pune East,https://www.squareyards.com/pune-residential-property/mahindra-codename-crown/245902/project
r393496,Kohinoor Kaleido,Pune East,https://www.squareyards.com/pune-residential-property/kohinoor-kaleido/161864/project
r333831,Magnolia Wadhwa Wise City,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/wadhwa-magnolia/10675/project
r426787,Ruchi One Victoria,Kolkata East,https://www.squareyards.com/kolkata-residential-property/ruchi-one-victoria/247016/project
r299863,Sattva Misty Charm,Bangalore South,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-misty-charm/9848/project
r408473,Rajapushpa Pristinia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-pristinia/222628/project
r430241,Sumadhura Epitome,Bangalore North,https://www.squareyards.com/bangalore-residential-property/sumadhura-epitome/308782/project
r435892,Vertex Florenza,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vertex-florenza/181593/project
r371342,Marathon Neovalley,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/marathon-neo-hills/10593/project
r412967,VTP Dolce Vita,Pune East,https://www.squareyards.com/pune-residential-property/vtp-dolce-vita/227405/project
r422102,Chetanya Grandeur Heights,Bhopal,https://www.squareyards.com/mumbai-residential-property/chaitanya-tower/28198/project
r427388,Jashn Elevate,Lucknow,https://www.squareyards.com/lucknow-residential-property/jashn-elevate/249128/project
r384387,Silver Valley,Nagpur,https://www.squareyards.com/mumbai-residential-property/silver-valley-chs-1/56814/project
r410494,Esteem South Park,Bangalore South,https://www.squareyards.com/bangalore-residential-property/esteem-south-park/222984/project
r393857,Puravankara Purva Park Hill,Bangalore South,https://www.squareyards.com/bangalore-residential-property/purva-park-hill/159844/project
r400415,Smartworld One DXP,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/smart-world-one-dxp/210648/project
r394092,Coronation Amy Villa,Lucknow,https://www.squareyards.com/lucknow-residential-property/bcc-residency/48183/project
r374795,JD Gaatha,Pune East,https://www.squareyards.com/pune-residential-property/jd-gaatha/109638/project
r421185,Raghuvir Spelito,Surat,https://www.squareyards.com/surat-residential-property/milestone-pristine/313030/project
r405552,Sunteck Sky Park,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/sunteck-sky-park/219183/project
r432543,Sattva Lumina,Bangalore North,https://www.squareyards.com/bangalore-residential-property/sattva-lumina/308457/project
r409184,Saheel Itrend Futura,Pune West,https://www.squareyards.com/pune-residential-property/saheel-itrend-futura/222472/project
r334709,Runwal Pinnacle,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/runwal-pinnacle/10818/project
r432452,F5 Mindspace Residency,Pune East,https://www.squareyards.com/pune-residential-property/f5-mindspace-residency/305789/project
r65394,Modi Lotus Homes,Secunderabad,https://www.squareyards.com/hyderabad-residential-property/modi-lotus-homes/12157/project
r5098,SS The Leaf,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ss-the-leaf/115/project
r374292,Rajapushpa Provincia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-provincia/109952/project
r366854,Arvind Bel Air,Bangalore North,https://www.squareyards.com/bangalore-residential-property/arvind-bel-air/101291/project
r424462,Lodha Azur,Bangalore South,https://www.squareyards.com/bangalore-residential-property/lodha-azur/246531/project
r388529,Hallmark Hampton Pinnacle,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/hallmark-pinnacle/158819/project
r420516,Prestige Ocean Towers North,South Mumbai,https://www.squareyards.com/mumbai-residential-property/prestige-ocean-towers/239002/project
r386352,Thanekar Palacio,Thane Outskirts,https://www.squareyards.com/thane-residential-property/thanekar-palacio/141930/project
r328003,Sahu Kalpana Residency,Lucknow,https://www.squareyards.com/hyderabad-residential-property/kalpana-residency/124956/project
r237262,Piramal Vaikunth,Thane,https://www.squareyards.com/thane-residential-property/piramal-vaikunth/8307/project
r413596,Geras Island of Joy,Pune East,https://www.squareyards.com/pune-residential-property/gera-island-of-joy/229189/project
r354522,Dosti Eastern Bay,South Mumbai,https://www.squareyards.com/mumbai-residential-property/dosti-eastern-bay/262159/project
r11372,Sheth Avalon,Thane,https://www.squareyards.com/thane-residential-property/sheth-avalon/2995/project
r430221,Vanam Villa,North Goa,https://www.squareyards.com/hyderabad-residential-property/rise-velpula-vanam/160904/project
r432717,Tulip,North Goa,https://www.squareyards.com/hyderabad-residential-property/aparna-kanopy-tulip/11985/project
r272921,M3M Heights,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-heights/8920/project
r384483,Rajapushpa Imperia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-imperia/123672/project
r431289,Trimurty Crimson,Jaipur,https://www.squareyards.com/bangalore-residential-property/concorde-napa-valley/1507/project
r374540,Godrej Woodland,Bangalore East,https://www.squareyards.com/bangalore-residential-property/godrej-woodland/102460/project
r386756,Mantra Mirari,Pune East,https://www.squareyards.com/pune-residential-property/mantra-mirari/123236/project
r415664,Shri Highline Fortune,Indore,https://www.squareyards.com/bangalore-residential-property/sr-highline/130717/project
r427396,Shree Om Niwas,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/shree-krishna-chs/58132/project
r396981,Park View Tower,Durgapur,https://www.squareyards.com/bangalore-residential-property/prestige-park-view/16239/project
r422149,SNN Estates Felicity,Bangalore North,https://www.squareyards.com/bangalore-residential-property/snn-felicity/241919/project
r395313,GK Triad,Secunderabad,https://www.squareyards.com/hyderabad-residential-property/gk-casa-grande/113818/project
r8664,DLF The Crest,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-the-crest/342/project
r8,DLF Park Place,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-park-place/336/project
r409222,Sunrise Meadows,Kolkata West,https://www.squareyards.com/hyderabad-residential-property/gauthami-seetha-heaven/11680/project
r1080,Emaar Palm Gardens,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emaar-palm-gardens/73/project
r412548,Ruby Horizon,Chennai South,https://www.squareyards.com/chennai-residential-property/ruby-villa/76677/project
r434521,Bliss Pearls,Nasik,https://www.squareyards.com/mumbai-residential-property/sadhana-bliss/323962/project
r315153,MICL Aaradhya Highpark,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/micl-aaradhya-highpark/10290/project
r433270,Adiyogi Aura,Thane Outskirts,https://www.squareyards.com/thane-residential-property/kendale-emeralds/30519/project
r428320,Shyam Ananta,Nasik,https://www.squareyards.com/pune-residential-property/siddhi-ananta/212374/project
r180629,VTP Bhagyasthan,Pune West,https://www.squareyards.com/pune-residential-property/vtp-bhagyasthan/8459/project
r414339,Experion Elements,Noida,https://www.squareyards.com/noida-residential-property/experion-elements/246908/project
r376342,Srishti  Namaah,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/kalpataru-srishti-namaah/230485/project
r383359,Siddha Happyville,Jaipur,https://www.squareyards.com/kolkata-residential-property/siddha-happyville/4872/project
r62053,Mounthill Essence,Kolkata East,https://www.squareyards.com/kolkata-residential-property/mounthill-essence/4989/project
r429637,DAC Aeropolis,Chennai South,https://www.squareyards.com/chennai-residential-property/alliance-galleria-residences/13609/project
r403885,Trilok Villas And Apartments,Bangalore West,https://www.squareyards.com/bangalore-residential-property/trilok-villas-and-apartments/220618/project
r388670,Kalyans Skyway 9,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/kalyan-skyway-9/177303/project
r57026,M1 Terra Alegria,Bangalore East,https://www.squareyards.com/bangalore-residential-property/terra-alegria/18620/project
r256929,Bright Aristo,Pune East,https://www.squareyards.com/pune-residential-property/p-s-splendour-county-i/25371/project
r396840,Pride SOHO,Pune North,https://www.squareyards.com/pune-residential-property/panchshil-one-north/7220/project
r438049,SS Camasa,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ss-camasa/324779/project
r437881,Godrej Madison Avenue,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/godrej-madison-avenue/324731/project
r4462,ABA Cherry County,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/aba-cherry-county/906/project
r424323,Codename Triumph,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/adani-airica/245769/project
r403634,Amardeep Infinity,Vadodara,https://www.squareyards.com/vadodara-residential-property/uma-silver-elysium/319203/project
r420666,Folium by Sumadhura Phase 3,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-folium/123774/project
r49948,Pratham Plaza,Vadodara,https://www.squareyards.com/ghaziabad-residential-property/divyansh-pratham/1267/project
r43936,Signia Pearl,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sunteck-signia-pearl/2877/project
r398071,Kamdhenu Serenity Sky,Vadodara,https://www.squareyards.com/vadodara-residential-property/shree-shyamal-county/319005/project
r435924,Godrej Green Terraces,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/godrej-city/2790/project
r419798,Today Saubhagyam,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/today-saubhagyam/236979/project
r380484,Infinity Residences,South Mumbai,https://www.squareyards.com/mumbai-residential-property/infinity-residences/113789/project
r378943,Urbanrise on Cloud 33,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/urbanrise-on-cloud-33/217700/project
