XID,Project,Phase,Configuration,List Item,Price
213249,Godrej 101,1,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1559 SQ.FT,₹ 1.84 Cr
213249,Godrej 101,1,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1572 SQ.FT,₹ 1.86 Cr
213249,Godrej 101,1,3 BHK Apartment,1500 SQ.FT,₹ 1.77 Cr
213249,Godrej 101,1,3 BHK Apartment,2125 SQ.FT,Price on Request
213249,Godrej 101,1,3 BHK Apartment,2244 SQ.FT,₹ 2.65 Cr
213249,Godrej 101,1,3 BHK Apartment,2262 SQ.FT,₹ 2.67 Cr
213249,Godrej 101,1,3 BHK Apartment,2366 SQ.FT,₹ 2.8 Cr
213249,Godrej 101,1,3 BHK Apartment,2506 SQ.FT,Price on Request
371039,Bhagwati Greens 2,1,2 BHK Apartment,740 SQ.FT,Price on Request
371039,Bhagwati Greens 2,1,3 BHK Apartment,1100 SQ.FT,Price on Request
371039,Bhagwati Greens 2,2,"2 BHK Apartment
2.42 Cr - 2.95 Cr",1120 SQ.FT,₹ 2.42 Cr
371039,Bhagwati Greens 2,2,"2 BHK Apartment
2.42 Cr - 2.95 Cr",1350 SQ.FT,₹ 2.92 Cr
371039,Bhagwati Greens 2,2,"2 BHK Apartment
2.42 Cr - 2.95 Cr",1365 SQ.FT,₹ 2.95 Cr
371039,Bhagwati Greens 2,2,"3 BHK Apartment
4.31 Cr - 4.91 Cr",1995 SQ.FT,₹ 4.31 Cr
371039,Bhagwati Greens 2,2,"3 BHK Apartment
4.31 Cr - 4.91 Cr",2030 SQ.FT,₹ 4.39 Cr
371039,Bhagwati Greens 2,2,"3 BHK Apartment
4.31 Cr - 4.91 Cr",2050 SQ.FT,₹ 4.43 Cr
371039,Bhagwati Greens 2,2,"3 BHK Apartment
4.31 Cr - 4.91 Cr",2270 SQ.FT,₹ 4.91 Cr
331815,One Akshar,1,4 BHK Apartment,1197 SQ.FT,₹ 9.05 Cr
331815,One Akshar,1,4 BHK Apartment,1357 SQ.FT,₹ 10.68 Cr
331815,One Akshar,1,4 BHK Apartment,1499 SQ.FT,₹ 10.99 Cr
331815,One Akshar,1,4 BHK Apartment,1785 SQ.FT,₹ 11.55 Cr
331815,One Akshar,1,4 BHK Apartment,1786 SQ.FT,₹ 12.0 Cr
331815,One Akshar,1,4 BHK Apartment,1884 SQ.FT,₹ 14.24 Cr
331815,One Akshar,1,4 BHK Apartment,1885 SQ.FT,₹ 14.25 Cr
331815,One Akshar,1,4 BHK Apartment,2087 SQ.FT,₹ 15.78 Cr
331815,One Akshar,1,4 BHK Apartment,2088 SQ.FT,₹ 15.79 Cr
331815,One Akshar,1,4 BHK Apartment,2136 SQ.FT,₹ 16.15 Cr
331815,One Akshar,1,4 BHK Apartment,2236 SQ.FT,₹ 16.91 Cr
331815,One Akshar,1,4 BHK Apartment,2237 SQ.FT,₹ 16.91 Cr
331815,One Akshar,1,4 BHK Apartment,2542 SQ.FT,Price on Request
331815,One Akshar,1,4 BHK Apartment,2607 SQ.FT,₹ 19.71 Cr
331815,One Akshar,1,4 BHK Apartment,2608 SQ.FT,₹ 19.72 Cr
331815,One Akshar,1,4 BHK Apartment,2954 SQ.FT,Price on Request
331815,One Akshar,1,4 BHK Apartment,4395 SQ.FT,Price on Request
331815,One Akshar,1,4 BHK Apartment,4825 SQ.FT,Price on Request
331815,One Akshar,1,4 BHK Apartment,4925 SQ.FT,₹ 37.24 Cr
375092,Provident Palmvista,1,"1 BHK Apartment
47 L - 56 L",395 SQ.FT,"₹ 47.0 L
i"
375092,Provident Palmvista,1,"1 BHK Apartment
47 L - 56 L",407 SQ.FT,"₹ 49.0 L
i"
375092,Provident Palmvista,1,"1 BHK Apartment
47 L - 56 L",453 SQ.FT,"₹ 56.0 L
i"
377897,Bhagwati Elysia 1,1,"1 BHK Apartment
45.5 L - 51.98 L",371 SQ.FT,₹ 45.5 L
377897,Bhagwati Elysia 1,1,"1 BHK Apartment
45.5 L - 51.98 L",424 SQ.FT,₹ 51.98 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",563 SQ.FT,₹ 71.39 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",600 SQ.FT,₹ 76.1 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",479 SQ.FT,₹ 55.29 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",495 SQ.FT,₹ 57.11 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",505 SQ.FT,₹ 58.27 L
377897,Bhagwati Elysia 1,1,"2 BHK Apartment
55.29 L - 76.1 L",515 SQ.FT,₹ 59.42 L
377897,Bhagwati Elysia 1,1,"3 BHK Apartment
93.47 L",896 SQ.FT,₹ 93.47 L
388006,Paradise Sai Suncity,1,"1 BHK Apartment
41.61 L - 43.54 L",430 SQ.FT,₹ 41.61 L
388006,Paradise Sai Suncity,1,"1 BHK Apartment
41.61 L - 43.54 L",434 SQ.FT,₹ 42.0 L
388006,Paradise Sai Suncity,1,"1 BHK Apartment
41.61 L - 43.54 L",450 SQ.FT,₹ 43.54 L
388006,Paradise Sai Suncity,1,"2 BHK Apartment
62.47 L - 69.38 L",646 SQ.FT,₹ 62.47 L
388006,Paradise Sai Suncity,1,"2 BHK Apartment
62.47 L - 69.38 L",654 SQ.FT,₹ 63.29 L
388006,Paradise Sai Suncity,1,"2 BHK Apartment
62.47 L - 69.38 L",717 SQ.FT,₹ 69.38 L
405789,Pacific One Pyramid,1,"2 BHK Apartment
1.8 Cr - 2 Cr",1410 SQ.FT,"₹ 1.8 Cr
i"
405789,Pacific One Pyramid,1,"2 BHK Apartment
1.8 Cr - 2 Cr",684 SQ.FT,"₹ 1.9 Cr
i"
405789,Pacific One Pyramid,1,"2 BHK Apartment
1.8 Cr - 2 Cr",758 SQ.FT,"₹ 2 Cr
i"
405789,Pacific One Pyramid,1,"3 BHK Apartment
2.75 Cr - 3.35 Cr",2040 SQ.FT,"₹ 2.75 Cr
i"
405789,Pacific One Pyramid,1,"3 BHK Apartment
2.75 Cr - 3.35 Cr",1033 SQ.FT,"₹ 2.75 Cr
i"
405789,Pacific One Pyramid,1,"3 BHK Apartment
2.75 Cr - 3.35 Cr",1260 SQ.FT,"₹ 3.35 Cr
i"
433863,Kamdhenu Crown,1,2 BHK Apartment,849 SQ.FT,Price on Request
433863,Kamdhenu Crown,1,2 BHK Apartment,850 SQ.FT,₹ 1.52 Cr
433863,Kamdhenu Crown,1,2 BHK Apartment,855 SQ.FT,Price on Request
433863,Kamdhenu Crown,1,3 BHK Apartment,1480 SQ.FT,Price on Request
433863,Kamdhenu Crown,1,3 BHK Apartment,1485 SQ.FT,Price on Request
433863,Kamdhenu Crown,1,5 BHK Apartment,2435 SQ.FT,Price on Request
433863,Kamdhenu Crown,1,5 BHK Apartment,2465 SQ.FT,₹ 4.12 Cr
1239,BPTP Parklands Pride,1,"3 BHK Apartment
71 L - 74.58 L",1050 SQ.FT,₹ 71.0 L
1239,BPTP Parklands Pride,1,"3 BHK Apartment
71 L - 74.58 L",1103 SQ.FT,₹ 74.58 L
1239,BPTP Parklands Pride,1,"4 BHK Apartment
92.3 L - 1.22 Cr",1365 SQ.FT,₹ 92.3 L
1239,BPTP Parklands Pride,1,"4 BHK Apartment
92.3 L - 1.22 Cr",1382 SQ.FT,₹ 93.45 L
1239,BPTP Parklands Pride,1,"4 BHK Apartment
92.3 L - 1.22 Cr",1750 SQ.FT,₹ 1.18 Cr
1239,BPTP Parklands Pride,1,"4 BHK Apartment
92.3 L - 1.22 Cr",1803 SQ.FT,₹ 1.22 Cr
428412,Signature Global Titanium SPR,1,"3.5 BHK Apartment
4.73 Cr",2780 SQ.FT,₹ 4.73 Cr
428412,Signature Global Titanium SPR,1,"4 BHK Apartment
6.1 Cr - 6.27 Cr",3700 SQ.FT,₹ 6.1 Cr
428412,Signature Global Titanium SPR,1,"4 BHK Apartment
6.1 Cr - 6.27 Cr",3800 SQ.FT,₹ 6.27 Cr
428412,Signature Global Titanium SPR,1,"4.5 BHK Apartment
6.24 Cr",3780 SQ.FT,₹ 6.24 Cr
404456,Signature Global City 93,1,"2 BHK Apartment
1.11 Cr - 1.26 Cr",981 SQ.FT,₹ 1.11 Cr
404456,Signature Global City 93,1,"2 BHK Apartment
1.11 Cr - 1.26 Cr",1118 SQ.FT,₹ 1.26 Cr
404456,Signature Global City 93,1,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1235 SQ.FT,₹ 1.4 Cr
404456,Signature Global City 93,1,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1328 SQ.FT,₹ 1.5 Cr
404456,Signature Global City 93,1,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1335 SQ.FT,₹ 1.51 Cr
404456,Signature Global City 93,1,"3.5 BHK Apartment
1.69 Cr - 1.73 Cr",1496 SQ.FT,₹ 1.69 Cr
404456,Signature Global City 93,1,"3.5 BHK Apartment
1.69 Cr - 1.73 Cr",1530 SQ.FT,₹ 1.73 Cr
405663,Satyam Altura,1,"2 BHK Apartment
2.06 Cr - 2.15 Cr",704 SQ.FT,₹ 2.06 Cr
405663,Satyam Altura,1,"2 BHK Apartment
2.06 Cr - 2.15 Cr",734 SQ.FT,₹ 2.15 Cr
405663,Satyam Altura,1,"3 BHK Apartment
3.5 Cr - 3.8 Cr",1194 SQ.FT,₹ 3.5 Cr
405663,Satyam Altura,1,"3 BHK Apartment
3.5 Cr - 3.8 Cr",1297 SQ.FT,₹ 3.8 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1063 SQ.FT,₹ 3.2 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1254 SQ.FT,₹ 3.77 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1255 SQ.FT,₹ 3.78 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1276 SQ.FT,₹ 3.84 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1277 SQ.FT,₹ 3.84 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1289 SQ.FT,₹ 3.88 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1363 SQ.FT,₹ 4.1 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1604 SQ.FT,₹ 4.83 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1617 SQ.FT,₹ 4.87 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1619 SQ.FT,₹ 4.87 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1732 SQ.FT,₹ 5.21 Cr
426520,Conscient Parq,1,"3 BHK Apartment
3.2 Cr - 5.25 Cr",1744 SQ.FT,₹ 5.25 Cr
426520,Conscient Parq,1,"4 BHK Apartment
4.63 Cr - 5.58 Cr",1537 SQ.FT,₹ 4.63 Cr
426520,Conscient Parq,1,"4 BHK Apartment
4.63 Cr - 5.58 Cr",1854 SQ.FT,₹ 5.58 Cr
422937,Krisumi Waterside Residences,1,"2 BHK Apartment
3.83 Cr - 4.32 Cr",1740 SQ.FT,₹ 3.83 Cr
422937,Krisumi Waterside Residences,1,"2 BHK Apartment
3.83 Cr - 4.32 Cr",1750 SQ.FT,₹ 3.85 Cr
422937,Krisumi Waterside Residences,1,"2 BHK Apartment
3.83 Cr - 4.32 Cr",1925 SQ.FT,₹ 4.24 Cr
422937,Krisumi Waterside Residences,1,"2 BHK Apartment
3.83 Cr - 4.32 Cr",1964 SQ.FT,₹ 4.32 Cr
422937,Krisumi Waterside Residences,1,"3 BHK Apartment
4.97 Cr - 5.94 Cr",2260 SQ.FT,₹ 4.97 Cr
422937,Krisumi Waterside Residences,1,"3 BHK Apartment
4.97 Cr - 5.94 Cr",2700 SQ.FT,₹ 5.94 Cr
422937,Krisumi Waterside Residences,1,"4 BHK Apartment
12 Cr - 15.69 Cr",5453 SQ.FT,₹ 12.0 Cr
422937,Krisumi Waterside Residences,1,"4 BHK Apartment
12 Cr - 15.69 Cr",5867 SQ.FT,₹ 12.91 Cr
422937,Krisumi Waterside Residences,1,"4 BHK Apartment
12 Cr - 15.69 Cr",7046 SQ.FT,₹ 15.5 Cr
422937,Krisumi Waterside Residences,1,"4 BHK Apartment
12 Cr - 15.69 Cr",7130 SQ.FT,₹ 15.69 Cr
427906,Sobha Altus,1,"Studio Apartment
1.74 Cr - 1.93 Cr",678 SQ.FT,"₹ 1.74 Cr
i"
427906,Sobha Altus,1,"Studio Apartment
1.74 Cr - 1.93 Cr",735 SQ.FT,"₹ 1.88 Cr
i"
427906,Sobha Altus,1,"Studio Apartment
1.74 Cr - 1.93 Cr",755 SQ.FT,"₹ 1.93 Cr
i"
427906,Sobha Altus,1,"3 BHK Apartment
7.8 Cr - 9.06 Cr",3045 SQ.FT,"₹ 7.8 Cr
i"
427906,Sobha Altus,1,"3 BHK Apartment
7.8 Cr - 9.06 Cr",3138 SQ.FT,"₹ 8.04 Cr
i"
427906,Sobha Altus,1,"3 BHK Apartment
7.8 Cr - 9.06 Cr",3231 SQ.FT,"₹ 8.27 Cr
i"
427906,Sobha Altus,1,"3 BHK Apartment
7.8 Cr - 9.06 Cr",3299 SQ.FT,"₹ 8.45 Cr
i"
427906,Sobha Altus,1,"3 BHK Apartment
7.8 Cr - 9.06 Cr",3537 SQ.FT,"₹ 9.06 Cr
i"
427906,Sobha Altus,1,"4 BHK Apartment
7.35 Cr - 10.45 Cr",2870 SQ.FT,"₹ 7.35 Cr
i"
427906,Sobha Altus,1,"4 BHK Apartment
7.35 Cr - 10.45 Cr",3340 SQ.FT,"₹ 8.56 Cr
i"
427906,Sobha Altus,1,"4 BHK Apartment
7.35 Cr - 10.45 Cr",3915 SQ.FT,"₹ 10.02 Cr
i"
427906,Sobha Altus,1,"4 BHK Apartment
7.35 Cr - 10.45 Cr",4009 SQ.FT,"₹ 10.27 Cr
i"
427906,Sobha Altus,1,"4 BHK Apartment
7.35 Cr - 10.45 Cr",4078 SQ.FT,"₹ 10.45 Cr
i"
26134,BPTP Amstoria,1,"6 BHK Villa
13.5 Cr",9000 SQ.FT,₹ 13.5 Cr
269936,Central Park Flower Valley Aqua Front Towers,1,"3 BHK Apartment
2.12 Cr - 2.84 Cr",1590 SQ.FT,₹ 2.12 Cr
269936,Central Park Flower Valley Aqua Front Towers,1,"3 BHK Apartment
2.12 Cr - 2.84 Cr",1789 SQ.FT,₹ 2.38 Cr
269936,Central Park Flower Valley Aqua Front Towers,1,"3 BHK Apartment
2.12 Cr - 2.84 Cr",2134 SQ.FT,₹ 2.84 Cr
269936,Central Park Flower Valley Aqua Front Towers,1,"4 BHK Apartment
3.2 Cr - 3.46 Cr",2407 SQ.FT,₹ 3.2 Cr
269936,Central Park Flower Valley Aqua Front Towers,1,"4 BHK Apartment
3.2 Cr - 3.46 Cr",2600 SQ.FT,₹ 3.46 Cr
405529,Navraj The Antalyas,1,"3 BHK Apartment
2.59 Cr - 2.94 Cr",2071 SQ.FT,₹ 2.59 Cr
405529,Navraj The Antalyas,1,"3 BHK Apartment
2.59 Cr - 2.94 Cr",2250 SQ.FT,₹ 2.81 Cr
405529,Navraj The Antalyas,1,"3 BHK Apartment
2.59 Cr - 2.94 Cr",2350 SQ.FT,₹ 2.94 Cr
405529,Navraj The Antalyas,1,"4 BHK Apartment
2.99 Cr - 3.19 Cr",2390 SQ.FT,₹ 2.99 Cr
405529,Navraj The Antalyas,1,"4 BHK Apartment
2.99 Cr - 3.19 Cr",2550 SQ.FT,₹ 3.19 Cr
405529,Navraj The Antalyas,1,"4 BHK Apartment
2.99 Cr - 3.19 Cr",2553 SQ.FT,₹ 3.19 Cr
400436,Ivory County,1,"4 BHK Apartment
5.78 Cr - 6.83 Cr",3987 SQ.FT,₹ 5.78 Cr
400436,Ivory County,1,"4 BHK Apartment
5.78 Cr - 6.83 Cr",4707 SQ.FT,₹ 6.83 Cr
400436,Ivory County,1,"5 BHK Apartment
10.06 Cr",6939 SQ.FT,₹ 10.06 Cr
7662,Paramount Golfforeste,1,"2.5 BHK Villa
1.48 Cr",1650 SQ.FT,₹ 1.48 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",1450 SQ.FT,₹ 1.3 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",1507 SQ.FT,₹ 1.35 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",1650 SQ.FT,₹ 1.48 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",1742 SQ.FT,₹ 1.56 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",2185 SQ.FT,₹ 1.96 Cr
7662,Paramount Golfforeste,1,"3 BHK Villa
1.3 Cr - 1.99 Cr",2220 SQ.FT,₹ 1.99 Cr
7662,Paramount Golfforeste,1,"3.5 BHK Villa
1.23 Cr",1370 SQ.FT,₹ 1.23 Cr
7662,Paramount Golfforeste,1,"4 BHK Villa
2.19 Cr - 2.69 Cr",2452 SQ.FT,₹ 2.19 Cr
7662,Paramount Golfforeste,1,"4 BHK Villa
2.19 Cr - 2.69 Cr",2485 SQ.FT,₹ 2.22 Cr
7662,Paramount Golfforeste,1,"4 BHK Villa
2.19 Cr - 2.69 Cr",3008 SQ.FT,₹ 2.69 Cr
123483,ACE Divino,1,"2 BHK Apartment
100 L - 1.43 Cr",995 SQ.FT,₹ 1.0 Cr
123483,ACE Divino,1,"2 BHK Apartment
100 L - 1.43 Cr",1050 SQ.FT,₹ 1.06 Cr
123483,ACE Divino,1,"2 BHK Apartment
100 L - 1.43 Cr",1420 SQ.FT,₹ 1.43 Cr
123483,ACE Divino,1,"2.5 BHK Apartment
1.25 Cr",1245 SQ.FT,₹ 1.25 Cr
123483,ACE Divino,1,"3 BHK Apartment
1.43 Cr - 1.57 Cr",1425 SQ.FT,₹ 1.43 Cr
123483,ACE Divino,1,"3 BHK Apartment
1.43 Cr - 1.57 Cr",1540 SQ.FT,₹ 1.55 Cr
123483,ACE Divino,1,"3 BHK Apartment
1.43 Cr - 1.57 Cr",1565 SQ.FT,₹ 1.57 Cr
123483,ACE Divino,1,"4 BHK Penthouse
1.76 Cr - 2.93 Cr",1750 SQ.FT,₹ 1.76 Cr
123483,ACE Divino,1,"4 BHK Penthouse
1.76 Cr - 2.93 Cr",1850 SQ.FT,₹ 1.86 Cr
123483,ACE Divino,1,"4 BHK Penthouse
1.76 Cr - 2.93 Cr",2315 SQ.FT,₹ 2.33 Cr
123483,ACE Divino,1,"4 BHK Penthouse
1.76 Cr - 2.93 Cr",2790 SQ.FT,₹ 2.93 Cr
123483,ACE Divino,1,"4 BHK Apartment
1.88 Cr",1875 SQ.FT,₹ 1.88 Cr
425712,SKA Destiny One,1,"3 BHK Apartment
1.99 Cr - 2.62 Cr",1603 SQ.FT,₹ 1.99 Cr
425712,SKA Destiny One,1,"3 BHK Apartment
1.99 Cr - 2.62 Cr",2107 SQ.FT,₹ 2.62 Cr
425712,SKA Destiny One,1,"3.5 BHK Apartment
2.18 Cr",1757 SQ.FT,₹ 2.18 Cr
425712,SKA Destiny One,1,"4 BHK Apartment
3.73 Cr",3007 SQ.FT,₹ 3.73 Cr
430268,Raheja Lunaris,1,"2 BHK Apartment
1.1 Cr - 1.49 Cr",452 SQ.FT,₹ 1.1 Cr
430268,Raheja Lunaris,1,"2 BHK Apartment
1.1 Cr - 1.49 Cr",649 SQ.FT,₹ 1.49 Cr
426743,Kamdhenu Grandeur,1,"1 BHK Apartment
2.36 Cr",537 SQ.FT,₹ 2.36 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",454 SQ.FT,₹ 1.99 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",456 SQ.FT,₹ 2.0 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",687 SQ.FT,₹ 3.01 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",704 SQ.FT,₹ 3.09 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",707 SQ.FT,₹ 3.1 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",775 SQ.FT,₹ 3.4 Cr
426743,Kamdhenu Grandeur,1,"2 BHK Apartment
1.99 Cr - 3.45 Cr",786 SQ.FT,₹ 3.45 Cr
