XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
7662,4,BHK Villa 3008 sq.ft,Area Not Available,"₹ 3.25 Cr
₹2.82 lakh EMI",Ready to Move,
7662,3,BHK Villa 1742 sq.ft,Area Not Available,"₹ 1.57 Cr
₹1.36 lakh EMI",Ready to Move,
7662,3,BHK Villa 2220 sq.ft,Area Not Available,"₹ 2.15 Cr
₹1.87 lakh EMI",Ready to Move,
419936,3 BHK,967 sq.ft,Super Area,4.80 Cr,Possession by Dec'30,
419936,3 BHK,1001 sq.ft,Super Area,3.68 Cr,Possession by Dec'30,
370562,3 BHK,1895 sq.ft,Super Area,1.80 Cr,Possession by Aug'26,
370562,3 BHK,2085 sq.ft,Super Area,1.98 Cr,Possession by Aug'26,
427191,3 BHK,2050 sq.ft,Super Area,3.31 Cr,Possession by Oct'28,
427191,4 BHK,3000 sq.ft,Super Area,4.95 Cr,Possession by Oct'28,
427906,Studio apartment,677 sq.ft,Super Area,1.50 Cr,Possession by Dec'31,
427906,3 BHK,1767 sq.ft,Super Area,3.88 Cr,Possession by Dec'31,
10412,3 BHK,1109 sq.ft,Super Area,2.11 Cr,Possession by Dec'23,
10412,3 BHK,1120 sq.ft,Super Area,2.12 Cr,Possession by Dec'23,
2718,3 BHK,1693 sq.ft,Super Area,2.02 Cr,Possession by Jan'17,
2718,3 BHK,1702 sq.ft,Super Area,2.03 Cr,Possession by Jan'17,
376177,3 BHK,1620 sq.ft,Super Area,2.30 Cr,Possession by Mar'23,
376177,3 BHK,1650 sq.ft,Super Area,2.30 Cr,Possession by Mar'23,
26134,Residential plot,1080 sq.ft,Super Area,2.64 Cr,Possession by Jan'13,
26134,Residential plot,1557 sq.ft,Super Area,4.10 Cr,Possession by Jan'13,
5456,3 BHK,2450 sq.ft,Super Area,3.31 Cr,Possession by Aug'23,
5456,2 BHK,1550 sq.ft,Super Area,2 Cr,Possession by Aug'23,
146207,3 BHK,1965 sq.ft,Super Area,2.35 Cr,Possession by Jun'26,
146207,3 BHK,2475 sq.ft,Super Area,4.08 Cr,Possession by Jun'26,
146207,3 BHK,2675 sq.ft,Super Area,4.41 Cr,Possession by Jun'26,
146207,3 BHK,3028 sq.ft,Super Area,4.99 Cr,Possession by Jun'26,
146207,3 BHK,3063 sq.ft,Super Area,5.05 Cr,Possession by Jun'26,
146207,4 BHK,2676 sq.ft,Super Area,3.21 Cr,Possession by Jun'26,
146207,4 BHK,3210 sq.ft,Super Area,3.85 Cr,Possession by Jun'26,
146207,4 BHK,3606 sq.ft,Super Area,5.95 Cr,Possession by Jun'26,
146207,4 BHK,3635 sq.ft,Super Area,4.36 Cr,Possession by Jun'26,
396809,3 BHK,1000 sq.ft,Super Area,2.32 Cr,Possession by Jan'27,
396809,3 BHK,1205 sq.ft,Super Area,2.79 Cr,Possession by Jan'27,
396809,4 BHK,1408 sq.ft,Super Area,3.26 Cr,Possession by Jan'27,
421404,3 BHK,2000 sq.ft,Super Area,1.34 Cr,Possession by Mar'27,
421404,3 BHK,2095 sq.ft,Super Area,1.40 Cr,Possession by Mar'27,
421404,4 BHK,2650 sq.ft,Super Area,1.77 Cr,Possession by Mar'27,
421404,4 BHK,2895 sq.ft,Super Area,1.93 Cr,Possession by Mar'27,
423388,3 BHK,1586 sq.ft,Super Area,4.18 Cr,Possession by Mar'32,
423388,3 BHK,2282 sq.ft,Super Area,4.18 Cr,Possession by Mar'32,
423388,3 BHK,2380 sq.ft,Super Area,4.74 Cr,Possession by Mar'32,
423388,3 BHK,2440 sq.ft,Super Area,4.64 Cr,Possession by Mar'32,
423388,3 BHK,2489 sq.ft,Super Area,4.84 Cr,Possession by Mar'32,
423388,3 BHK,3475 sq.ft,Super Area,6.95 Cr,Possession by Mar'32,
423388,5 BHK,1755 sq.ft,Super Area,4.64 Cr,Possession by Mar'32,
423388,4 BHK,1682 sq.ft,Super Area,4.79 Cr,Possession by Mar'32,
423388,4 BHK,2390 sq.ft,Super Area,7.30 Cr,Possession by Mar'32,
423388,4 BHK,2475 sq.ft,Super Area,4.81 Cr,Possession by Mar'32,
423388,4 BHK,2488 sq.ft,Super Area,4.84 Cr,Possession by Mar'32,
423388,4 BHK,3475 sq.ft,Super Area,6.95 Cr,Possession by Mar'32,
423473,4 BHK,3710 sq.ft,Super Area,7.56 Cr,Possession by Mar'30,
423473,4 BHK,3763 sq.ft,Super Area,7.14 Cr,Possession by Mar'30,
423473,4 BHK,4781 sq.ft,Super Area,10.04 Cr,Possession by Mar'30,
265503,3 BHK,1573 sq.ft,Super Area,2.28 Cr,Possession by Dec'22,
265503,3 BHK,2217 sq.ft,Super Area,3.21 Cr,Possession by Dec'22,
265503,2 BHK,1276 sq.ft,Super Area,1.85 Cr,Possession by Dec'22,
265503,2 BHK,1330 sq.ft,Super Area,1.92 Cr,Possession by Dec'22,
302889,3 BHK,1385 sq.ft,Super Area,1.60 Cr,Possession by Oct'25,
302889,3 BHK,1625 sq.ft,Super Area,1.88 Cr,Possession by Oct'25,
302889,2 BHK,1165 sq.ft,Super Area,1.35 Cr,Possession by Oct'25,
123483,3 BHK,1565 sq.ft,Super Area,1.48 Cr,Possession by Oct'23,
123483,3 BHK,1590 sq.ft,Super Area,1.62 Cr,Possession by Oct'23,
123483,3 BHK,3712 sq.ft,Super Area,8.95 Cr,Possession by Oct'23,
123483,2 BHK,995 sq.ft,Super Area,94.5 Lac,Possession by Oct'23,
123483,2 BHK,1050 sq.ft,Super Area,99.8 Lac,Possession by Oct'23,
123483,2 BHK,1075 sq.ft,Super Area,1.09 Cr,Possession by Oct'23,
123483,2 BHK,1245 sq.ft,Super Area,1.18 Cr,Possession by Oct'23,
123483,4 BHK,1875 sq.ft,Super Area,1.91 Cr,Possession by Oct'23,
123483,4 BHK,1895 sq.ft,Super Area,1.80 Cr,Possession by Oct'23,
5832,3 BHK,1225 sq.ft,Super Area,1.38 Cr,Possession by May'25,
5832,3 BHK,1250 sq.ft,Super Area,1.33 Cr,Possession by May'25,
12900,3 BHK,1350 sq.ft,Super Area,1.08 Cr,Possession by Jun'21,
12900,3 BHK,1545 sq.ft,Super Area,1.23 Cr,Possession by Jun'21,
422426,3 BHK,1676 sq.ft,Super Area,2.35 Cr,Possession by Mar'31,
422426,3 BHK,1700 sq.ft,Super Area,2.63 Cr,Possession by Mar'31,
422426,3 BHK,1920 sq.ft,Super Area,2.69 Cr,Possession by Mar'31,
422426,3 BHK,2211 sq.ft,Super Area,3.11 Cr,Possession by Mar'31,
422426,3 BHK,2350 sq.ft,Super Area,3.64 Cr,Possession by Mar'31,
422426,3 BHK,2357 sq.ft,Super Area,3.30 Cr,Possession by Mar'31,
422426,2 BHK,1085 sq.ft,Super Area,1.68 Cr,Possession by Mar'31,
422426,2 BHK,1259 sq.ft,Super Area,1.76 Cr,Possession by Mar'31,
422426,2 BHK,1260 sq.ft,Super Area,1.95 Cr,Possession by Mar'31,
422426,4 BHK,1930 sq.ft,Super Area,2.99 Cr,Possession by Mar'31,
422426,4 BHK,2433 sq.ft,Super Area,3.41 Cr,Possession by Mar'31,
422426,4 BHK,2434 sq.ft,Super Area,3.77 Cr,Possession by Mar'31,
422426,4 BHK,2678 sq.ft,Super Area,3.76 Cr,Possession by Mar'31,
422426,4 BHK,2688 sq.ft,Super Area,4.16 Cr,Possession by Mar'31,
422426,4 BHK,3221 sq.ft,Super Area,4.99 Cr,Possession by Mar'31,
49320,3 BHK,1330 sq.ft,Super Area,86.5 Lac,Possession by Dec'26,
49320,3 BHK,1450 sq.ft,Super Area,95.7 Lac,Possession by Dec'26,
49320,2 BHK,995 sq.ft,Super Area,65.7 Lac,Possession by Dec'26,
10356,3 BHK,1405 sq.ft,Super Area,88.1 Lac,Possession by Mar'23,
10356,2 BHK,790 sq.ft,Super Area,49.5 Lac,Possession by Mar'23,
10356,2 BHK,920 sq.ft,Super Area,57.7 Lac,Possession by Mar'23,
10356,2 BHK,1045 sq.ft,Super Area,65.5 Lac,Possession by Mar'23,
433317,3 BHK,2611 sq.ft,Super Area,4.96 Cr,Possession by Aug'30,
433317,3 BHK,2802 sq.ft,Super Area,5.32 Cr,Possession by Aug'30,
1350,3,BHK Flat 1899 sq.ft,Area Not Available,"₹ 3.60 Cr
₹3.12 lakh EMI",Ready to Move,
1350,4,BHK Flat 2950 sq.ft,Area Not Available,"₹ 4.20 Cr
₹3.65 lakh EMI",Ready to Move,
1350,3,BHK Flat 2200 sq.ft,Area Not Available,"₹ 3.70 Cr
₹3.21 lakh EMI",Ready to Move,
404772,3 BHK,2129 sq.ft,Super Area,3.83 Cr,Possession by Mar'26,
404772,3 BHK,2333 sq.ft,Super Area,4.20 Cr,Possession by Mar'26,
404772,3 BHK,2129 sq.ft,Super Area,3.39 Cr,Possession by Mar'26,
432550,3 BHK,2850 sq.ft,Super Area,5.84 Cr,Possession by Jul'28,
432550,3 BHK,2858 sq.ft,Super Area,5.85 Cr,Possession by Jul'28,
432550,3 BHK,2945 sq.ft,Super Area,6.03 Cr,Possession by Jul'28,
432550,3 BHK,2950 sq.ft,Super Area,6.04 Cr,Possession by Jul'28,
432550,4 BHK,3883 sq.ft,Super Area,7.96 Cr,Possession by Jul'28,
432550,4 BHK,3900 sq.ft,Super Area,7.99 Cr,Possession by Jul'28,
10412,3 BHK,1109 sq.ft,Super Area,2.11 Cr,Possession by Dec'23,
10412,3 BHK,1120 sq.ft,Super Area,2.12 Cr,Possession by Dec'23,
425033,3 BHK,1565 sq.ft,Super Area,1.71 Cr,Possession by Dec'28,
425033,3 BHK,1700 sq.ft,Super Area,1.69 Cr,Possession by Dec'28,
430588,3 BHK,1720 sq.ft,Super Area,2.27 Cr,Possession by May'29,
430588,3 BHK,1975 sq.ft,Super Area,2.62 Cr,Possession by May'29,
426316,2 BHK,630 sq.ft,Super Area,65.5 Lac,Possession by Dec'27,
426316,2 BHK,640 sq.ft,Super Area,66.5 Lac,Possession by Dec'27,
252701,1,BHK Flat 800 sq.ft,Area Not Available,Call for Price,,
252701,2,BHK Flat 1100 sq.ft,Area Not Available,Call for Price,,
252701,2,BHK Flat 752 sq.ft,Area Not Available,Call for Price,,
433849,2,BHK Flat 1155 sq.ft,Area Not Available,"₹ 1.66 Cr
₹1.44 lakh EMI",Under Construction,
62235,3 BHK,2985 sq.ft,Super Area,6.96 Cr,Possession by Mar'20,
62235,3 BHK,3000 sq.ft,Super Area,7 Cr,Possession by Mar'20,
327273,5 BHK,6570 sq.ft,Super Area,16.50 Cr,Possession by Jun'24,
327273,4 BHK,3501 sq.ft,Super Area,8 Cr,Possession by Jun'24,
327273,4 BHK,4482 sq.ft,Super Area,9.50 Cr,Possession by Jun'24,
404068,3 BHK,1605 sq.ft,Super Area,3.19 Cr,Possession by Jan'28,
404068,3 BHK,1665 sq.ft,Super Area,3.21 Cr,Possession by Jan'28,
424568,3 BHK,1745 sq.ft,Super Area,1.25 Cr,Possession by Dec'26,
424568,3 BHK,2403 sq.ft,Super Area,1.33 Cr,Possession by Dec'26,
8130,3 BHK,1710 sq.ft,Super Area,1.55 Cr,Possession by Dec'15,
8130,2 BHK,1225 sq.ft,Super Area,1.35 Cr,Possession by Dec'15,
8590,2,BHK Flat 1000 sq.ft,Area Not Available,"₹ 59.5 Lac
₹51.6K EMI",Ready to Move,
8590,2,BHK Flat 1090 sq.ft,Area Not Available,"₹ 1 Cr
₹86.8K EMI",Under Construction,
8590,1,BHK Flat 750 sq.ft,Area Not Available,"₹ 45 Lac
₹39.1K EMI",Ready to Move,
18410,Residential plot,1620 sq.ft,Super Area,3.56 Cr,Possession by Aug'19,
18410,Residential plot,1629 sq.ft,Super Area,3.34 Cr,Possession by Aug'19,
320141,3 BHK,1829 sq.ft,Super Area,2.55 Cr,Possession by Sep'23,
320141,3 BHK,2129 sq.ft,Super Area,2.90 Cr,Possession by Sep'23,
320141,3 BHK,2200 sq.ft,Super Area,2.80 Cr,Possession by Sep'23,
320141,2 BHK,1400 sq.ft,Super Area,1.85 Cr,Possession by Sep'23,
320141,2 BHK,1600 sq.ft,Super Area,1.90 Cr,Possession by Sep'23,
320141,4 BHK,2628 sq.ft,Super Area,3.30 Cr,Possession by Sep'23,
379657,3 BHK,1095 sq.ft,Super Area,1.32 Cr,Possession by Dec'23,
379657,2 BHK,955 sq.ft,Super Area,1.10 Cr,Possession by Dec'23,
297055,3 BHK,1200 sq.ft,Super Area,1.71 Cr,Possession by Jan'28,
297055,3 BHK,1406 sq.ft,Super Area,1.99 Cr,Possession by Jan'28,
15378,3 BHK,1425 sq.ft,Super Area,1.09 Cr,Possession by Jul'24,
15378,3 BHK,1850 sq.ft,Super Area,1.42 Cr,Possession by Jul'24,
318679,3 BHK,1359 sq.ft,Super Area,1.67 Cr,Possession by Feb'25,
318679,3 BHK,1689 sq.ft,Super Area,2.07 Cr,Possession by Feb'25,
318679,2 BHK,1099 sq.ft,Super Area,1.35 Cr,Possession by Feb'25,
403847,Residential plot,981 sq.ft,Super Area,85 Lac,Possession by Aug'27,
403847,Residential plot,1062 sq.ft,Super Area,92 Lac,Possession by Aug'27,
153,3 BHK,1602 sq.ft,Super Area,80 Lac,Possession by Aug'16,
153,2 BHK,1279 sq.ft,Super Area,60 Lac,Possession by Aug'16,
294215,3 BHK,950 sq.ft,Super Area,1.22 Cr,Possession by Dec'30,
294215,2 BHK,664 sq.ft,Super Area,85.9 Lac,Possession by Dec'30,
294215,2 BHK,732 sq.ft,Super Area,94.7 Lac,Possession by Dec'30,
391580,4 BHK,2430 sq.ft,Super Area,5.90 Cr,Possession by Dec'25,
391580,4 BHK,3240 sq.ft,Super Area,7.87 Cr,Possession by Dec'25,
391580,4 BHK,4500 sq.ft,Super Area,10.93 Cr,Possession by Dec'25,
399000,Residential plot,1080 sq.ft,Super Area,1.90 Cr,Possession by Dec'26,
399000,Residential plot,1085 sq.ft,Super Area,1.95 Cr,Possession by Dec'26,
399000,Residential plot,1206 sq.ft,Super Area,2.14 Cr,Possession by Dec'26,
399000,Residential plot,1211 sq.ft,Super Area,2.17 Cr,Possession by Dec'26,
399000,Residential plot,1239 sq.ft,Super Area,2.23 Cr,Possession by Dec'26,
399000,Residential plot,1242 sq.ft,Super Area,2.20 Cr,Possession by Dec'26,
399000,Residential plot,1465 sq.ft,Super Area,2.63 Cr,Possession by Dec'26,
399000,Residential plot,1467 sq.ft,Super Area,2.60 Cr,Possession by Dec'26,
399000,Residential plot,1499 sq.ft,Super Area,2.70 Cr,Possession by Dec'26,
399000,Residential plot,1503 sq.ft,Super Area,2.67 Cr,Possession by Dec'26,
399000,Residential plot,1596 sq.ft,Super Area,2.86 Cr,Possession by Dec'26,
399000,Residential plot,1602 sq.ft,Super Area,2.86 Cr,Possession by Dec'26,
400534,Residential plot,990 sq.ft,Super Area,1.04 Cr,Possession by Sep'27,
400534,Residential plot,1071 sq.ft,Super Area,1.13 Cr,Possession by Sep'27,
405181,Penthouse,6596 sq.ft,Super Area,10.54 Cr,Possession by Feb'31,
405181,3 BHK,1550 sq.ft,Super Area,2.79 Cr,Possession by Feb'31,
213249,2 BHK,1350 sq.ft,Super Area,1.45 Cr,Possession by Feb'21,
213249,2 BHK,1383 sq.ft,Super Area,1.49 Cr,Possession by Feb'21,
331815,4,BHK Flat 2700 sq.ft,Area Not Available,Call for Price,Under Construction,
331815,4,BHK Flat 2800 sq.ft,Area Not Available,Call for Price,Under Construction,
331815,4,BHK Flat 3127 sq.ft,Area Not Available,Call for Price,Under Construction,
388006,2 BHK,663 sq.ft,Super Area,68.5 Lac,Possession by Dec'26,
388006,2 BHK,717 sq.ft,Super Area,69.5 Lac,Possession by Dec'26,
388006,1 BHK,434 sq.ft,Super Area,46.5 Lac,Possession by Dec'26,
388006,1 BHK,474 sq.ft,Super Area,47 Lac,Possession by Dec'26,
433863,3 BHK,1483 sq.ft,Super Area,4.45 Cr,Possession by Dec'29,
433863,3 BHK,1485 sq.ft,Super Area,4.45 Cr,Possession by Dec'29,
433863,2 BHK,849 sq.ft,Super Area,2.54 Cr,Possession by Dec'29,
433863,2 BHK,850 sq.ft,Super Area,2.55 Cr,Possession by Dec'29,
433863,5 BHK,2332 sq.ft,Super Area,6.99 Cr,Possession by Dec'29,
433863,5 BHK,2465 sq.ft,Super Area,7.39 Cr,Possession by Dec'29,
428412,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31,
428412,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31,
428412,3 BHK,2780 sq.ft,Super Area,4.42 Cr,Possession by Feb'31,
428412,4 BHK,3200 sq.ft,Super Area,5.12 Cr,Possession by Feb'31,
428412,4 BHK,3780 sq.ft,Super Area,6.42 Cr,Possession by Feb'31,
404456,3 BHK,1140 sq.ft,Super Area,1.75 Cr,Possession by Nov'27,
404456,3 BHK,1235 sq.ft,Super Area,1.89 Cr,Possession by Nov'27,
404456,3 BHK,1273 sq.ft,Super Area,1.95 Cr,Possession by Nov'27,
404456,3 BHK,1328 sq.ft,Super Area,2.04 Cr,Possession by Nov'27,
404456,3 BHK,1335 sq.ft,Super Area,2.05 Cr,Possession by Nov'27,
404456,3 BHK,1420 sq.ft,Super Area,2.18 Cr,Possession by Nov'27,
404456,3 BHK,1496 sq.ft,Super Area,2.30 Cr,Possession by Nov'27,
404456,3 BHK,1510 sq.ft,Super Area,2.32 Cr,Possession by Nov'27,
404456,3 BHK,1530 sq.ft,Super Area,2.35 Cr,Possession by Nov'27,
404456,2 BHK,952 sq.ft,Super Area,1.52 Cr,Possession by Nov'27,
404456,2 BHK,981 sq.ft,Super Area,1.57 Cr,Possession by Nov'27,
404456,2 BHK,1116 sq.ft,Super Area,1.79 Cr,Possession by Nov'27,
404456,2 BHK,1118 sq.ft,Super Area,1.79 Cr,Possession by Nov'27,
426520,3 BHK,1945 sq.ft,Super Area,3.01 Cr,Possession by Dec'28,
426520,3 BHK,2295 sq.ft,Super Area,3.55 Cr,Possession by Dec'28,
426520,3 BHK,2335 sq.ft,Super Area,3.61 Cr,Possession by Dec'28,
426520,3 BHK,2355 sq.ft,Super Area,3.65 Cr,Possession by Dec'28,
426520,3 BHK,2375 sq.ft,Super Area,3.68 Cr,Possession by Dec'28,
426520,4 BHK,2825 sq.ft,Super Area,4.37 Cr,Possession by Dec'28,
422937,Penthouse,5453 sq.ft,Super Area,12.50 Cr,Possession by Oct'29,
422937,Penthouse,5867 sq.ft,Super Area,13.30 Cr,Possession by Oct'29,
422937,Penthouse,7046 sq.ft,Super Area,16 Cr,Possession by Oct'29,
422937,Penthouse,7046 sq.ft,Super Area,16.91 Cr,Possession by Oct'29,
422937,Penthouse,7130 sq.ft,Super Area,16.40 Cr,Possession by Oct'29,
422937,Penthouse,7130 sq.ft,Super Area,14.08 Cr,Possession by Oct'29,
422937,3 BHK,2260 sq.ft,Super Area,5.42 Cr,Possession by Oct'29,
422937,3 BHK,2365 sq.ft,Super Area,5.20 Cr,Possession by Oct'29,
422937,3 BHK,2700 sq.ft,Super Area,5.94 Cr,Possession by Oct'29,
422937,2 BHK,1740 sq.ft,Super Area,3.82 Cr,Possession by Oct'29,
422937,2 BHK,1925 sq.ft,Super Area,4.23 Cr,Possession by Oct'29,
422937,2 BHK,1964 sq.ft,Super Area,4.32 Cr,Possession by Oct'29,
422937,4 BHK,2260 sq.ft,Super Area,4.97 Cr,Possession by Oct'29,
427906,Studio apartment,677 sq.ft,Super Area,1.50 Cr,Possession by Dec'31,
427906,3 BHK,1767 sq.ft,Super Area,3.88 Cr,Possession by Dec'31,
427906,3 BHK,1768 sq.ft,Super Area,3.89 Cr,Possession by Dec'31,
427906,3 BHK,1769 sq.ft,Super Area,3.89 Cr,Possession by Dec'31,
427906,4 BHK,2113 sq.ft,Super Area,4.65 Cr,Possession by Dec'31,
427906,4 BHK,2114 sq.ft,Super Area,4.65 Cr,Possession by Dec'31,
427906,4 BHK,2115 sq.ft,Super Area,4.65 Cr,Possession by Dec'31,
427906,4 BHK,2116 sq.ft,Super Area,4.65 Cr,Possession by Dec'31,
427906,4 BHK,3044 sq.ft,Super Area,6.70 Cr,Possession by Dec'31,
427906,4 BHK,3914 sq.ft,Super Area,8.61 Cr,Possession by Dec'31,
26134,Residential plot,1080 sq.ft,Super Area,2.64 Cr,Possession by Jan'13,
26134,Residential plot,1557 sq.ft,Super Area,4.10 Cr,Possession by Jan'13,
26134,Residential plot,1620 sq.ft,Super Area,3.59 Cr,Possession by Jan'13,
26134,Residential plot,1629 sq.ft,Super Area,4.34 Cr,Possession by Jan'13,
26134,Residential plot,1683 sq.ft,Super Area,3.73 Cr,Possession by Jan'13,
26134,Residential plot,1701 sq.ft,Super Area,4.72 Cr,Possession by Jan'13,
26134,Residential plot,1710 sq.ft,Super Area,3.79 Cr,Possession by Jan'13,
26134,Residential plot,1773 sq.ft,Super Area,4.92 Cr,Possession by Jan'13,
26134,Residential plot,1800 sq.ft,Super Area,3.99 Cr,Possession by Jan'13,
26134,Residential plot,1827 sq.ft,Super Area,5.07 Cr,Possession by Jan'13,
26134,Residential plot,1854 sq.ft,Super Area,5.15 Cr,Possession by Jan'13,
26134,Residential plot,2025 sq.ft,Super Area,4.49 Cr,Possession by Jan'13,
26134,Residential plot,2205 sq.ft,Super Area,4.89 Cr,Possession by Jan'13,
26134,Residential plot,2250 sq.ft,Super Area,4.99 Cr,Possession by Jan'13,
26134,Residential plot,2259 sq.ft,Super Area,6.27 Cr,Possession by Jan'13,
26134,Residential plot,2295 sq.ft,Super Area,6.37 Cr,Possession by Jan'13,
26134,Residential plot,2448 sq.ft,Super Area,5.43 Cr,Possession by Jan'13,
26134,Residential plot,2655 sq.ft,Super Area,5.89 Cr,Possession by Jan'13,
26134,Residential plot,2700 sq.ft,Super Area,5.99 Cr,Possession by Jan'13,
26134,Residential plot,2718 sq.ft,Super Area,7.55 Cr,Possession by Jan'13,
26134,Residential plot,2727 sq.ft,Super Area,6.05 Cr,Possession by Jan'13,
26134,Residential plot,2952 sq.ft,Super Area,8.20 Cr,Possession by Jan'13,
26134,Residential plot,3600 sq.ft,Super Area,7.99 Cr,Possession by Jan'13,
26134,Residential plot,4230 sq.ft,Super Area,9.38 Cr,Possession by Jan'13,
26134,Residential plot,4455 sq.ft,Super Area,9.88 Cr,Possession by Jan'13,
26134,Residential plot,4860 sq.ft,Super Area,10.78 Cr,Possession by Jan'13,
26134,Residential plot,5130 sq.ft,Super Area,14.25 Cr,Possession by Jan'13,
269936,3 BHK,1590 sq.ft,Super Area,2.26 Cr,Possession by Dec'22,
269936,3 BHK,1789 sq.ft,Super Area,2.55 Cr,Possession by Dec'22,
269936,3 BHK,2134 sq.ft,Super Area,3.04 Cr,Possession by Dec'22,
269936,4 BHK,2407 sq.ft,Super Area,3.43 Cr,Possession by Dec'22,
269936,4 BHK,2600 sq.ft,Super Area,3.70 Cr,Possession by Dec'22,
405529,3 BHK,2071 sq.ft,Super Area,4.50 Cr,Possession by Apr'27,
405529,3 BHK,2250 sq.ft,Super Area,5.01 Cr,Possession by Apr'27,
400436,3 BHK,2034 sq.ft,Super Area,2.44 Cr,Possession by Dec'29,
400436,3 BHK,2304 sq.ft,Super Area,2.76 Cr,Possession by Dec'29,
400436,5 BHK,6939 sq.ft,Super Area,8.32 Cr,Possession by Dec'29,
400436,4 BHK,2727 sq.ft,Super Area,3.27 Cr,Possession by Dec'29,
400436,4 BHK,3195 sq.ft,Super Area,3.83 Cr,Possession by Dec'29,
400436,4 BHK,3987 sq.ft,Super Area,4.78 Cr,Possession by Dec'29,
400436,4 BHK,4707 sq.ft,Super Area,5.64 Cr,Possession by Dec'29,
7662,4,BHK Villa 3008 sq.ft,Area Not Available,"₹ 3.25 Cr
₹2.82 lakh EMI",Ready to Move,
7662,3,BHK Villa 1742 sq.ft,Area Not Available,"₹ 1.57 Cr
₹1.36 lakh EMI",Ready to Move,
7662,3,BHK Villa 2220 sq.ft,Area Not Available,"₹ 2.15 Cr
₹1.87 lakh EMI",Ready to Move,
123483,3 BHK,1565 sq.ft,Super Area,1.48 Cr,Possession by Oct'23,
123483,3 BHK,1590 sq.ft,Super Area,1.62 Cr,Possession by Oct'23,
430268,2 BHK,452 sq.ft,Super Area,98 Lac,Possession by Dec'30,
430268,2 BHK,480 sq.ft,Super Area,1.04 Cr,Possession by Dec'30,
430268,2 BHK,649 sq.ft,Super Area,1.40 Cr,Possession by Dec'30,
430268,2 BHK,655 sq.ft,Super Area,1.42 Cr,Possession by Dec'30,
426743,3 BHK,1065 sq.ft,Super Area,3.08 Cr,Possession by Dec'27,
426743,2 BHK,686 sq.ft,Super Area,1.99 Cr,Possession by Dec'27,
426743,2 BHK,775 sq.ft,Super Area,2.24 Cr,Possession by Dec'27,
426743,2 BHK,785 sq.ft,Super Area,2.27 Cr,Possession by Dec'27,
426743,2 BHK,786 sq.ft,Super Area,2.28 Cr,Possession by Dec'27,
426743,4 BHK,1336 sq.ft,Super Area,3.87 Cr,Possession by Dec'27,
426743,4 BHK,1372 sq.ft,Super Area,3.98 Cr,Possession by Dec'27,
213249,2 BHK,1350 sq.ft,Super Area,1.45 Cr,Possession by Feb'21
213249,2 BHK,1383 sq.ft,Super Area,1.49 Cr,Possession by Feb'21
213249,2 BHK,1470 sq.ft,Super Area,1.58 Cr,Possession by Feb'21
213249,2 BHK,1491 sq.ft,Super Area,1.60 Cr,Possession by Feb'21
213249,2 BHK,1505 sq.ft,Super Area,1.62 Cr,Possession by Feb'21
213249,2 BHK,1559 sq.ft,Super Area,1.68 Cr,Possession by Feb'21
213249,2 BHK,1572 sq.ft,Super Area,1.69 Cr,Possession by Feb'21
213249,2 BHK,1583 sq.ft,Super Area,1.70 Cr,Possession by Feb'21
428412,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31
428412,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
428412,3 BHK,2780 sq.ft,Super Area,4.42 Cr,Possession by Feb'31
428412,4 BHK,3200 sq.ft,Super Area,5.12 Cr,Possession by Feb'31
428412,4 BHK,3780 sq.ft,Super Area,6.42 Cr,Possession by Feb'31
405181,Penthouse,6596 sq.ft,Super Area,10.54 Cr,Possession by Feb'31
405181,3 BHK,1550 sq.ft,Super Area,2.79 Cr,Possession by Feb'31
391580,4 BHK,2430 sq.ft,Super Area,5.90 Cr,Possession by Dec'25
391580,4 BHK,3240 sq.ft,Super Area,7.87 Cr,Possession by Dec'25
391580,4 BHK,4500 sq.ft,Super Area,10.93 Cr,Possession by Dec'25
15378,2 BHK,1000 sq.ft,Super Area,73.5 Lac,Possession by Jul'24
15378,2 BHK,1012 sq.ft,Super Area,77.9 Lac,Possession by Jul'24
15378,1 BHK,665 sq.ft,Super Area,50 Lac,Possession by Jul'24
306651,3 BHK,1195 sq.ft,Super Area,1.81 Cr,Possession by Sep'25
306651,3 BHK,1202 sq.ft,Super Area,1.82 Cr,Possession by Sep'25
306651,3 BHK,1625 sq.ft,Super Area,2.47 Cr,Possession by Sep'25
306651,3 BHK,1855 sq.ft,Super Area,2.82 Cr,Possession by Sep'25
306651,3 BHK,2002 sq.ft,Super Area,3.04 Cr,Possession by Sep'25
306651,2 BHK,1366 sq.ft,Super Area,2.07 Cr,Possession by Sep'25
306651,4 BHK,2720 sq.ft,Super Area,4.13 Cr,Possession by Sep'25
433863,3 BHK,1483 sq.ft,Super Area,4.45 Cr,Possession by Dec'29
433863,3 BHK,1485 sq.ft,Super Area,4.45 Cr,Possession by Dec'29
433863,2 BHK,849 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
433863,2 BHK,850 sq.ft,Super Area,2.55 Cr,Possession by Dec'29
433863,5 BHK,2332 sq.ft,Super Area,6.99 Cr,Possession by Dec'29
